"","FeatureName","FeatureID","AvgRank"
"1538","cg17057218",3866,2311.4
"1539","cg09102260",2158,2312.6
"1540","cg15529551",3552,2313
"1541","cg17370272",3930,2313.4
"1542","cg25942572",5554,2317.4
"1543","cg18827934",4213,2318.2
"1544","cg24990808",5383,2320
"1545","cg02826439",725,2320.2
"1546","cg07307422",1777,2320.8
"1547","cg10933529",2558,2321
"1548","cg08876441",2118,2321.4
"1549","cg18594782",4165,2322
"1550","cg25551661",5488,2322.6
"1551","cg10521948",2477,2323
"1552","cg07713026",1869,2324.6
"1553","cg19201770",4271,2325
"1554","cg10223233",2414,2326.2
"1555","cg19281864",4284,2326.2
"1556","cg23120601",4988,2327.2
"1557","cg02811362",722,2327.4
"1558","cg02263675",580,2330.4
"1559","cg05196835",1316,2331.6
"1560","cg10933445",2557,2332.2
"1561","cg11334644",2639,2332.2
"1562","cg13504480",3108,2333
"1563","cg24813736",5348,2333
"1564","cg04063348",1064,2333.4
"1565","cg07970724",1917,2334.6
"1566","cg05770128",1454,2335.2
"1567","cg11146081",2603,2339
"1568","cg02041108",527,2340
"1569","cg16192575",3674,2340
"1570","cg03689552",950,2340.8
"1571","cg22069989",4796,2341.8
"1572","cg13843483",3191,2342.2
"1573","cg17537844",3969,2342.8
"1574","cg09909417",2338,2344.8
"1575","cg00391067",97,2345.8
"1576","cg16259583",3694,2347
"1577","cg11769841",2735,2347.2
"1578","cg12525707",2907,2347.4
"1579","cg18539325",4149,2348.4
"1580","cg16168950",3668,2348.8
"1581","cg19380578",4310,2349.6
"1582","cg07190921",1741,2350.4
"1583","cg07477296",1817,2350.4
"1584","cg04222297",1095,2351
"1585","cg09878267",2329,2351
"1586","cg12176793",2821,2351.2
"1587","cg07801332",1882,2351.4
"1588","cg09238199",2194,2352
"1589","cg04574459",1165,2352.6
"1590","cg11977716",2776,2353.4
"1591","cg02766207",707,2354.6
"1592","cg24663338",5310,2354.8
"1593","cg25443689",5473,2356.8
"1594","cg24173428",5212,2357.8
"1595","cg04874795",1241,2358.2
"1596","cg18333041",4117,2358.4
"1597","cg18301583",4108,2359.8
"1598","cg23016257",4969,2361.2
"1599","cg02876293",743,2362
"1600","cg27039821",5780,2362
"1601","cg18898267",4229,2362.2
"1602","cg13973325",3225,2363.2
"1603","cg13284981",3060,2363.6
"1604","cg00223877",55,2363.8
"1605","cg22350305",4859,2364.2
"1606","cg06249198",1543,2365
"1607","cg16370491",3716,2365.4
"1608","cg02791948",714,2366.2
"1609","cg25708328",5518,2366.2
"1610","cg23051411",4976,2367.8
"1611","cg00407866",100,2368.8
"1612","cg17311921",3923,2369.2
"1613","cg01257202",315,2369.8
"1614","cg19882132",4403,2370.6
"1615","cg21673929",4724,2371
"1616","cg08365982",2009,2371.6
"1617","cg03646356",940,2372.6
"1618","cg25777856",5530,2372.6
"1619","cg18071202",4075,2373.8
"1620","cg20766179",4564,2373.8
"1621","cg15288197",3505,2374.8
"1622","cg17102407",3878,2375.4
"1623","cg20539234",4520,2377.8
"1624","cg06374165",1565,2378.8
"1625","cg08217388",1977,2379.4
"1626","cg10882226",2546,2380.4
"1627","cg11434468",2662,2381
"1628","cg22396033",4868,2381.2
"1629","cg25413757",5469,2381.6
"1630","cg05077122",1284,2383.4
"1631","cg24652817",5307,2384.4
"1632","cg22655154",4913,2385.8
"1633","cg07435269",1806,2387.4
"1634","cg10772372",2521,2387.4
"1635","cg08066645",1933,2389
"1636","cg01772700",452,2389.4
"1637","cg10866856",2541,2390.8
"1638","cg00017475",5,2391.8
"1639","cg16100486",3652,2392
"1640","cg10712044",2512,2392.2
"1641","cg09859293",2322,2392.6
"1642","cg03611504",931,2392.8
"1643","cg23599224",5089,2392.8
"1644","cg11125315",2596,2393.6
"1645","cg02289903",586,2394
"1646","cg19954499",4418,2394.6
"1647","cg04873927",1240,2394.8
"1648","cg02352339",595,2396
"1649","cg26276667",5621,2396.2
"1650","cg09412369",2228,2397.6
"1651","cg05847755",1467,2397.8
"1652","cg21254912",4668,2398.8
"1653","cg14303972",3307,2399.2
"1654","cg00872062",220,2399.8
"1655","cg03986562",1035,2400
"1656","cg03947199",1028,2400.2
"1657","cg04362614",1122,2400.4
"1658","cg07673230",1862,2402.2
"1659","cg25887010",5544,2402.6
"1660","cg03747028",972,2403.4
"1661","cg11100640",2588,2403.4
"1662","cg05131696",1297,2404.2
"1663","cg01064265",263,2404.6
"1664","cg16238350",3689,2404.6
"1665","cg14083421",3254,2405.4
"1666","cg04026763",1053,2405.8
"1667","cg12937950",2991,2406.2
"1668","cg18794878",4207,2408.8
"1669","cg18862888",4218,2409
"1670","cg23200342",5002,2409.4
"1671","cg14602087",3377,2412
"1672","cg07917528",1905,2413
"1673","cg19340858",4295,2413
"1674","cg24943998",5376,2413.6
"1675","cg05941575",1491,2414
"1676","cg26904700",5752,2414
"1677","cg23734234",5112,2414.2
"1678","cg13581022",3127,2415.2
"1679","cg07414574",1802,2416
"1680","cg11944101",2772,2416
"1681","cg00491210",122,2416.8
"1682","cg06746009",1634,2420.4
"1683","cg16586749",3766,2421.2
"1684","cg23176399",4999,2421.2
"1685","cg25919797",5549,2421.2
"1686","cg02280049",583,2421.6
"1687","cg10764907",2520,2421.6
"1688","cg09474105",2242,2422.8
"1689","cg24676283",5316,2423.6
"1690","ch.3.2096467F",5916,2423.6
"1691","cg06869641",1668,2425.4
"1692","cg07488259",1821,2426.2
"1693","cg13576505",3122,2426.6
"1694","cg09055743",2147,2428.4
"1695","cg24290320",5235,2428.4
"1696","cg15382367",3523,2429
"1697","cg22227586",4828,2429.2
"1698","cg26074618",5578,2429.2
"1699","cg06855137",1661,2430.8
"1700","cg16992960",3849,2434.2
"1701","cg11225091",2619,2434.4
"1702","cg04118102",1071,2435
"1703","cg04348305",1120,2435
"1704","cg19196264",4269,2435.4
"1705","cg20059467",4441,2435.6
"1706","cg05495798",1393,2436
"1707","cg12345696",2857,2436
"1708","cg18649133",4179,2436
"1709","cg05991184",1506,2438.4
"1710","cg26251472",5615,2438.4
"1711","cg16110645",3657,2438.8
"1712","cg13574857",3121,2439
"1713","cg06130714",1526,2439.6
"1714","cg07877645",1897,2441
"1715","cg12898370",2985,2441.2
"1716","cg24037647",5175,2441.4
"1717","cg22289115",4847,2442.6
"1718","cg27357865",5842,2443.4
"1719","cg14477619",3345,2444.4
"1720","cg09066963",2151,2446
"1721","cg24407243",5258,2446.4
"1722","cg14360440",3320,2447.4
"1723","cg01877778",480,2447.8
"1724","cg13555225",3115,2448.4
"1725","cg06915321",1682,2450
"1726","cg26517012",5667,2450.2
"1727","cg01950524",503,2450.4
"1728","cg17186073",3898,2450.4
"1729","cg24670943",5313,2450.6
"1730","cg10859192",2539,2451
"1731","cg12497171",2903,2452
"1732","cg07618453",1848,2452.2
"1733","cg00134728",28,2453
"1734","cg10386431",2445,2453.4
"1735","cg05103581",1291,2453.8
"1736","cg26146732",5591,2453.8
"1737","cg14235416",3290,2454.4
"1738","cg24148920",5203,2454.8
"1739","cg26194775",5601,2454.8
"1740","cg01532187",391,2455.2
"1741","cg01200893",301,2455.6
"1742","cg23130254",4990,2456
"1743","cg25899922",5548,2456.4
"1744","cg26468414",5659,2456.6
"1745","cg08203569",1970,2457
"1746","cg07438451",1807,2457.4
"1747","cg15805104",3592,2457.4
"1748","cg06132727",1527,2458.2
"1749","cg07060204",1710,2460.8
"1750","cg12359739",2860,2462
"1751","cg20677019",4551,2462
"1752","cg09894631",2332,2463.4
"1753","cg14834893",3419,2464
"1754","cg05482502",1388,2465
"1755","cg13838861",3189,2466
"1756","cg12914062",2988,2467.2
"1757","cg09906680",2336,2467.6
"1758","cg04338863",1119,2469.8
"1759","cg06102612",1521,2470
"1760","cg25274263",5435,2471.2
"1761","cg01270228",323,2473.8
"1762","cg23948391",5156,2473.8
"1763","cg02029841",522,2474.2
"1764","cg06316121",1553,2474.2
"1765","cg24587185",5294,2475.2
"1766","cg11822932",2748,2476.4
"1767","cg07415998",1803,2477.6
"1768","cg08236836",1979,2478.2
"1769","cg16410656",3725,2479
"1770","cg12718528",2951,2479.4
"1771","cg20018992",4432,2479.4
"1772","cg20898922",4597,2479.6
"1773","ch.12.9379220R",5907,2480.2
"1774","cg13842222",3190,2481
"1775","cg06644553",1617,2482.4
"1776","cg15088000",3466,2483.4
"1777","cg15134553",3478,2483.8
"1778","cg11142389",2601,2484
"1779","cg11189183",2611,2484
"1780","cg11737403",2731,2484.8
"1781","cg21957905",4775,2486.2
"1782","cg05011467",1273,2487.6
"1783","cg17166067",3891,2488.4
"1784","cg07653363",1854,2490
"1785","cg17707274",3991,2490.6
"1786","cg16776114",3818,2491.8
"1787","cg08246619",1983,2492.2
"1788","cg16103996",3654,2493
"1789","cg25969107",5559,2494.8
"1790","cg03410223",881,2495
"1791","cg04986248",1266,2495.6
"1792","cg01361499",348,2497.6
"1793","cg15014977",3448,2497.8
"1794","cg22934939",4957,2498.4
"1795","cg11131508",2599,2498.8
"1796","cg02983424",781,2502.2
"1797","cg15368044",3522,2503.2
"1798","cg20011248",4429,2503.2
"1799","cg15922705",3613,2505.6
"1800","cg11264098",2627,2506
"1801","cg25114299",5406,2506.2
"1802","cg16232721",3687,2506.4
"1803","cg16492577",3739,2507
"1804","cg06687091",1621,2507.6
"1805","cg14061423",3247,2507.6
"1806","cg03467405",899,2508.2
"1807","cg01954388",505,2510.4
"1808","cg15055149",3456,2510.8
"1809","cg03888033",1011,2511.2
"1810","cg26559703",5680,2511.6
"1811","cg24051786",5182,2512.2
"1812","cg25879360",5543,2512.2
"1813","cg25895961",5547,2513
"1814","cg00845742",209,2515.8
"1815","cg05393300",1366,2517.2
"1816","cg02537826",642,2517.6
"1817","cg02542103",648,2517.6
"1818","cg15642035",3568,2518.2
"1819","cg03849834",1001,2520
"1820","cg11454095",2666,2521.2
"1821","cg02954623",768,2521.4
"1822","cg02102490",534,2523.4
"1823","cg12803433",2964,2524
"1824","cg11091196",2587,2524.2
"1825","cg23235497",5019,2524.8
"1826","cg22143766",4807,2525
"1827","cg20393609",4492,2525.4
"1828","cg19267248",4282,2530.4
"1829","cg02890250",744,2531.2
"1830","cg12967838",2994,2532.4
"1831","cg04225775",1097,2533.6
"1832","cg22319618",4853,2533.6
"1833","cg11478051",2668,2533.8
"1834","cg16349827",3712,2534.6
"1835","cg05765761",1451,2534.8
"1836","cg16995193",3850,2536.6
"1837","cg14222679",3287,2537.6
"1838","cg25219329",5425,2537.6
"1839","cg24186506",5215,2540.4
"1840","cg23737626",5114,2540.6
"1841","cg14597726",3375,2542
"1842","cg09662325",2279,2543
"1843","cg03727359",968,2543.8
"1844","cg08570034",2057,2544
"1845","cg17057268",3867,2544.2
"1846","cg00039564",11,2544.6
"1847","cg06951265",1687,2545.4
"1848","cg16584431",3764,2547.8
"1849","cg24187345",5216,2548
"1850","cg11694418",2716,2549.6
"1851","cg03383006",873,2550
"1852","cg17605021",3976,2550.6
"1853","cg16506426",3743,2550.8
"1854","cg16009741",3630,2551.2
"1855","cg23815900",5130,2551.4
"1856","cg14394662",3329,2552
"1857","cg23387800",5053,2553.8
"1858","cg11346764",2643,2554.4
"1859","cg25478114",5478,2555
"1860","cg10433390",2457,2555.8
"1861","cg03567896",919,2556.4
"1862","cg08001014",1922,2556.4
"1863","cg24730564",5333,2557.2
"1864","cg07479001",1818,2558.8
"1865","cg15168958",3482,2559.2
"1866","cg24413369",5260,2559.8
"1867","cg12124912",2809,2560.4
"1868","cg10620659",2501,2561.8
"1869","cg03428888",886,2562
"1870","cg17748861",4002,2562.2
"1871","cg18563348",4159,2562.4
"1872","cg25626427",5503,2562.6
"1873","cg14386951",3328,2563
"1874","cg09059178",2149,2563.2
"1875","cg19364021",4305,2563.8
"1876","cg08115371",1941,2564.4
"1877","cg13013381",3001,2566.4
"1878","cg04056384",1061,2566.6
"1879","cg13919908",3213,2567
"1880","cg13214121",3049,2567.8
"1881","cg04467748",1150,2568
"1882","cg03784956",986,2570.2
"1883","cg22058533",4794,2570.8
"1884","cg18642576",4176,2572
"1885","cg22440573",4875,2572.6
"1886","cg11643285",2703,2574
"1887","cg08345211",2005,2574.8
"1888","cg05172994",1312,2575.2
"1889","cg17823376",4020,2575.2
"1890","cg20357538",4487,2575.4
"1891","cg17955329",4049,2576
"1892","cg03294207",853,2576.8
"1893","cg01651660",420,2578.4
"1894","cg10668198",2505,2578.4
"1895","cg03470745",900,2578.6
"1896","cg07603278",1846,2580.2
"1897","cg13442104",3091,2580.4
"1898","cg03010889",791,2580.6
"1899","cg14454440",3340,2580.8
"1900","cg26528477",5670,2580.8
"1901","cg14371636",3322,2582
"1902","cg02844866",734,2583
"1903","cg01943414",500,2583.6
"1904","cg20778885",4568,2583.6
"1905","cg10698327",2509,2584.2
"1906","cg14611767",3378,2584.8
"1907","cg13308063",3064,2586.6
"1908","cg16536560",3753,2586.6
"1909","cg04299439",1112,2587.8
"1910","cg04826279",1226,2587.8
"1911","cg21574864",4713,2589.4
"1912","cg13563119",3119,2589.8
"1913","cg20428720",4499,2589.8
"1914","cg03340878",867,2590.6
"1915","cg11945228",2773,2590.8
"1916","cg08250099",1985,2591
"1917","cg24128979",5196,2592.2
"1918","cg14516385",3357,2592.4
"1919","cg17546721",3971,2593
"1920","cg12420683",2878,2594
"1921","cg04625871",1177,2595.2
"1922","cg04108298",1070,2596
"1923","cg07931962",1907,2596
"1924","cg08646442",2078,2596.8
"1925","cg27407390",5853,2597
"1926","cg13869899",3199,2597.6
"1927","cg14517133",3358,2597.6
"1928","cg06463142",1580,2599
"1929","cg10847915",2535,2599.6
"1930","cg26938334",5759,2599.6
"1931","cg04905877",1250,2600
"1932","cg23760687",5120,2601.4
"1933","cg17066531",3868,2601.8
"1934","cg12986485",2997,2602.4
"1935","cg00415782",105,2604.2
"1936","cg03186339",829,2604.2
"1937","cg22120738",4802,2604.6
"1938","cg14217248",3285,2605.2
"1939","cg13297560",3062,2605.8
"1940","cg01338148",342,2606
"1941","cg18159860",4087,2606.4
"1942","cg14511923",3353,2607
"1943","cg10759613",2519,2607.4
"1944","cg14275273",3298,2607.4
"1945","cg04390523",1124,2609
"1946","cg21597487",4718,2609.6
"1947","cg02577944",659,2610.2
"1948","cg00370293",87,2610.6
"1949","cg06862136",1663,2611
"1950","cg01426169",370,2611.6
"1951","cg26425766",5652,2613
"1952","cg21825734",4742,2613.2
"1953","cg27331144",5839,2615
"1954","cg00502062",125,2616.2
"1955","cg13424529",3087,2616.8
"1956","cg14073818",3251,2617.2
"1957","cg24498488",5273,2617.8
"1958","cg11925609",2768,2618
"1959","cg14534884",3361,2619.8
"1960","cg08173263",1960,2620.2
"1961","cg10310944",2434,2621.4
"1962","cg09671650",2280,2622.2
"1963","cg13168374",3043,2622.6
"1964","cg19670693",4360,2622.8
"1965","cg05672930",1432,2623.8
"1966","cg09958879",2350,2623.8
"1967","cg11567627",2685,2623.8
"1968","cg19846168",4396,2624
"1969","cg19907055",4406,2625.2
"1970","cg02957469",770,2626.4
"1971","cg02229261",569,2626.8
"1972","cg07296835",1773,2627.6
"1973","cg02216202",567,2628
"1974","cg24061122",5184,2628
"1975","cg01234678",308,2628.4
"1976","cg26728422",5715,2628.8
"1977","cg13902645",3207,2631.8
"1978","cg21036336",4620,2632.4
"1979","cg27420156",5855,2632.8
"1980","cg03982998",1034,2633.4
"1981","cg02398319",616,2634.2
"1982","cg01061714",261,2636
"1983","cg26065247",5576,2636.6
"1984","cg26947766",5761,2637.4
"1985","cg25691239",5513,2638.2
"1986","cg11834744",2751,2638.6
"1987","cg04583043",1170,2640.6
"1988","cg12017815",2781,2642.2
"1989","cg05009684",1271,2642.8
"1990","cg10395920",2447,2643.6
"1991","cg25020550",5390,2644.2
"1992","cg20877587",4592,2644.4
"1993","cg22848646",4942,2644.4
"1994","cg00320845",80,2646.4
"1995","cg08905652",2124,2647.4
"1996","cg23105605",4986,2647.4
"1997","cg00936435",231,2647.8
"1998","cg15172053",3485,2648
"1999","cg03933131",1022,2648.6
"2000","cg16363708",3714,2648.6
"2001","cg24389599",5253,2648.6
"2002","cg00744199",185,2649.2
"2003","cg24031228",5172,2651.8
"2004","cg03890998",1013,2654.2
"2005","cg27058497",5783,2655.4
"2006","cg06815411",1651,2656.4
"2007","cg02145543",548,2656.6
"2008","cg04747879",1203,2657
"2009","cg13804196",3181,2657
"2010","cg05330668",1351,2657.2
"2011","cg24652361",5306,2657.4
"2012","cg20126498",4450,2657.6
"2013","cg19697842",4368,2658
"2014","cg14789590",3413,2659
"2015","cg07790569",1879,2659.2
"2016","cg20539816",4521,2660.4
"2017","cg14566437",3369,2660.6
"2018","cg16851423",3829,2661
"2019","cg12458866",2888,2661.4
"2020","cg05221664",1320,2661.8
"2021","cg06419236",1573,2661.8
"2022","cg01790269",458,2662.2
"2023","cg08915824",2125,2662.4
"2024","cg17088185",3877,2662.4
"2025","cg00032686",7,2663.4
"2026","cg13468144",3099,2663.4
"2027","cg10190990",2408,2663.6
"2028","cg06127263",1524,2663.8
"2029","cg24493004",5272,2664
"2030","cg17778867",4009,2664.8
"2031","cg12128262",2810,2666.2
"2032","cg24048437",5180,2667.6
"2033","cg18438461",4136,2668.6
"2034","cg01213557",304,2668.8
"2035","cg05312685",1349,2669
"2036","cg12428160",2879,2669.6
"2037","cg02929855",761,2671.4
"2038","cg11415491",2657,2672
"2039","cg24377179",5250,2672.6
"2040","cg01400135",357,2672.8
"2041","cg25372115",5460,2672.8
"2042","cg03030267",797,2673
"2043","cg20963750",4607,2673
"2044","cg25699837",5517,2673.2
"2045","cg13969496",3222,2673.4
"2046","cg14321941",3312,2673.4
"2047","cg13725825",3161,2674.2
"2048","cg20746482",4563,2675.8
"2049","cg15828044",3594,2676.4
"2050","cg00383735",95,2677.8
"2051","ch.1.933676F",5903,2677.8
"2052","cg26043812",5572,2678
"2053","cg11668079",2709,2679
"2054","cg04226892",1098,2679.2
"2055","cg07192594",1743,2679.6
"2056","cg21316379",4675,2680
"2057","cg18770452",4201,2681.8
"2058","cg05908188",1481,2682
"2059","cg20934105",4600,2682.4
"2060","cg00302083",73,2683.2
"2061","cg23507031",5074,2683.6
"2062","cg21292592",4674,2684.8
"2063","cg02669193",685,2687.2
"2064","cg06171619",1532,2687.6
"2065","cg06823805",1652,2689.8
"2066","cg18865075",4220,2690.4
"2067","cg02642958",675,2691.2
"2068","cg01496199",382,2692.2
"2069","cg13098438",3019,2693
"2070","cg10033892",2366,2694.6
"2071","cg22666015",4916,2695
"2072","cg12161959",2817,2696.4
"2073","cg15169980",3484,2696.4
"2074","cg07298772",1775,2696.6
"2075","cg10510557",2474,2698.2
"2076","cg12627712",2935,2698.2
"2077","cg18944144",4240,2699.8
"2078","cg03340356",866,2700.8
"2079","cg20804072",4574,2701.2
"2080","cg05455729",1381,2702.4
"2081","cg15169727",3483,2702.8
"2082","cg00032959",8,2703.6
"2083","cg23711461",5105,2703.8
"2084","cg25388823",5465,2704.2
"2085","cg03754989",975,2704.6
"2086","cg02511315",635,2707.2
"2087","cg08441170",2027,2707.4
"2088","cg01659052",422,2708
"2089","cg14385231",3327,2708.2
"2090","cg14224753",3288,2708.6
"2091","cg04478698",1153,2709.4
"2092","cg11334709",2640,2709.4
"2093","cg03652257",941,2709.8
"2094","cg07466166",1811,2710
"2095","cg21975337",4782,2710
"2096","cg00264578",62,2711
"2097","cg19928247",4411,2715.4
"2098","cg25172307",5416,2716.4
"2099","cg14152785",3270,2717
"2100","cg19602452",4343,2717.6
"2101","cg00945789",233,2718.2
"2102","cg04581728",1169,2718.4
"2103","cg08833741",2108,2718.6
"2104","cg04826040",1225,2719.2
"2105","cg07135408",1728,2719.2
"2106","cg26227957",5608,2719.2
"2107","cg14466942",3344,2720.4
"2108","cg05471484",1385,2722.6
"2109","cg20599651",4532,2723
"2110","cg19573236",4338,2723.2
"2111","cg03779078",982,2723.6
"2112","cg12445658",2885,2723.8
"2113","cg11120049",2594,2724.2
"2114","cg04702079",1193,2724.4
"2115","cg18609891",4170,2724.4
"2116","cg24701794",5328,2724.4
"2117","cg12888005",2983,2724.6
"2118","cg07296597",1772,2726
"2119","cg02930033",762,2726.2
"2120","cg00013006",2,2727.2
"2121","cg01237677",310,2727.4
"2122","cg14131536",3263,2728.6
"2123","cg05527650",1404,2729.6
"2124","cg02423064",619,2732.2
"2125","cg11023075",2574,2732.4
"2126","cg18961101",4242,2734
"2127","cg22125112",4803,2734
"2128","cg05491276",1390,2734.2
"2129","cg07253384",1760,2736.6
"2130","cg15611832",3566,2737
"2131","cg12351290",2858,2737.8
"2132","cg12646307",2940,2738.2
"2133","cg24422316",5263,2738.8
"2134","cg03282975",851,2739.6
"2135","cg07331152",1782,2739.6
"2136","cg22590775",4903,2739.6
"2137","cg01511151",384,2740.2
"2138","cg01545109",394,2740.2
"2139","cg16939720",3839,2740.6
"2140","cg10931423",2555,2741.2
"2141","cg13385568",3082,2741.8
"2142","cg21999939",4786,2742.2
"2143","cg23662487",5097,2742.2
"2144","cg02512202",636,2743.6
"2145","cg27530576",5878,2744
"2146","cg14335408",3314,2744.2
"2147","cg23732978",5111,2747.2
"2148","cg10893986",2548,2748
"2149","cg13331526",3070,2749.8
"2150","cg08608532",2064,2752
"2151","cg02233493",572,2752.4
"2152","cg02509086",633,2753.6
"2153","cg18000306",4059,2754
"2154","cg22306579",4851,2754.4
"2155","cg24686734",5324,2754.6
"2156","cg08700194",2084,2755.2
"2157","cg00151250",35,2755.4
"2158","cg24850577",5359,2755.4
"2159","cg08189391",1964,2755.6
"2160","cg10318368",2436,2756.2
"2161","cg11315900",2635,2757
"2162","cg21092030",4629,2757.4
"2163","cg09569258",2263,2757.6
"2164","cg17073076",3871,2758
"2165","cg00983440",243,2758.2
"2166","cg26543139",5672,2758.2
"2167","cg14554488",3363,2759
"2168","cg21919834",4766,2759.2
"2169","cg07216884",1752,2764.4
"2170","cg04923011",1252,2765.2
"2171","cg01222304",306,2765.4
"2172","cg13713172",3157,2766.4
"2173","cg14817867",3417,2766.4
"2174","cg06755871",1638,2766.6
"2175","cg09591830",2267,2766.8
"2176","cg22791324",4932,2767
"2177","cg19558933",4333,2767.4
"2178","cg07344627",1785,2768.2
"2179","cg04856285",1235,2768.6
"2180","cg01546472",396,2771.6
"2181","cg27437868",5861,2773.2
"2182","cg12078588",2796,2773.4
"2183","cg13482172",3103,2773.6
"2184","cg05453358",1379,2774.4
"2185","cg01089425",269,2775
"2186","cg03198317",831,2775.6
"2187","cg07555797",1838,2775.6
"2188","cg02924619",760,2777
"2189","cg00434461",106,2778
"2190","cg16371598",3718,2778
"2191","cg10654373",2503,2779.4
"2192","cg08778681",2104,2780
"2193","cg06570358",1600,2780.2
"2194","cg13130025",3029,2780.4
"2195","cg06242599",1542,2780.6
"2196","cg03458763",895,2782
"2197","cg04162032",1077,2782.4
"2198","cg21839972",4745,2782.8
"2199","cg15469944",3543,2783
"2200","cg24067046",5186,2783.4
"2201","cg07372824",1792,2783.6
"2202","cg02396676",615,2783.8
"2203","cg13378649",3079,2784
"2204","cg01004980",250,2785.4
"2205","cg10464773",2466,2786.6
"2206","cg17799033",4012,2787
"2207","cg23812680",5128,2788.2
"2208","cg05386208",1363,2790
"2209","cg27360210",5843,2790
"2210","cg03271293",847,2790.2
"2211","cg20025658",4435,2790.4
"2212","cg03736201",971,2792
"2213","cg00139683",30,2795.4
"2214","cg07865580",1894,2796
"2215","cg21045915",4624,2796
"2216","cg25370941",5458,2796.4
"2217","cg02380585",606,2797
"2218","cg16356045",3713,2797
"2219","cg09728400",2290,2797.2
"2220","cg08425678",2020,2797.4
"2221","cg18590119",4164,2798
"2222","cg19053358",4252,2798.2
"2223","cg24935896",5374,2798.6
"2224","cg00827745",203,2799
"2225","cg06042588",1513,2799.6
"2226","cg15328758",3513,2800.4
"2227","cg24569831",5292,2801
"2228","cg10276834",2426,2801.2
"2229","cg17514420",3963,2801.6
"2230","cg02900669",748,2802.2
"2231","cg05031845",1277,2802.2
"2232","cg13128531",3028,2802.4
"2233","cg19094597",4257,2803.4
"2234","cg21972382",4780,2805
"2235","cg27363280",5845,2805.4
"2236","cg04396850",1125,2805.8
"2237","cg09899868",2334,2808.4
"2238","cg13648157",3142,2808.8
"2239","cg24123724",5194,2809.2
"2240","cg01287730",328,2809.4
"2241","cg08264507",1988,2810.4
"2242","cg20156139",4460,2810.6
"2243","cg16981685",3846,2811
"2244","cg21506439",4706,2811.2
"2245","cg24158452",5209,2811.2
"2246","cg17238522",3909,2811.6
"2247","cg19983274",4426,2812
"2248","cg01378151",351,2812.8
"2249","cg10284440",2428,2815
"2250","cg06792448",1648,2815.4
"2251","cg07473550",1816,2816.8
"2252","cg21407451",4691,2818
"2253","cg23716449",5106,2818
"2254","cg00113623",20,2818.2
"2255","cg01024175",254,2818.4
"2256","cg15691129",3578,2818.4
"2257","cg09180890",2178,2819.6
"2258","cg00148867",34,2819.8
"2259","cg19342109",4296,2820.2
"2260","cg20311251",4478,2820.4
"2261","cg04699566",1192,2821
"2262","cg22863700",4945,2821.8
"2263","cg18960218",4241,2822.6
"2264","cg17713010",3995,2823
"2265","cg25392777",5467,2823
"2266","cg14724899",3405,2823.2
"2267","cg27076139",5786,2823.4
"2268","cg08197751",1968,2826
"2269","cg12735838",2956,2826
"2270","cg26029310",5570,2826.4
"2271","cg21716282",4727,2827.8
"2272","cg21216258",4654,2828.2
"2273","cg02187988",558,2828.4
"2274","cg03623288",933,2828.8
"2275","cg09390186",2222,2828.8
"2276","cg06430309",1575,2830
"2277","cg05131202",1296,2831.4
"2278","cg19045427",4250,2831.6
"2279","cg19301114",4285,2831.6
"2280","cg12283218",2841,2832.8
"2281","cg00441301",109,2833
"2282","cg16314862",3702,2833.4
"2283","cg16717864",3806,2834.8
"2284","cg19681897",4366,2835.2
"2285","cg17912283",4043,2837
"2286","cg02441892",621,2837.2
"2287","cg01142564",290,2838.2
"2288","cg21966754",4779,2838.4
"2289","cg15727390",3580,2839.8
"2290","cg00436209",107,2840.2
"2291","cg18308755",4111,2840.8
"2292","cg00215587",54,2841.6
"2293","cg09799350",2309,2843
"2294","cg14719990",3403,2843.4
"2295","cg07238832",1758,2843.6
"2296","cg22283115",4843,2844.6
"2297","cg00776430",193,2844.8
"2298","cg05693814",1440,2845.4
"2299","cg12666166",2944,2845.4
"2300","cg22450406",4877,2845.4
"2301","cg19818312",4387,2845.6
"2302","cg06409856",1570,2846.2
"2303","cg20962532",4605,2847.6
"2304","cg07085361",1714,2847.8
"2305","cg14178083",3275,2848
"2306","cg02032696",523,2848.6
"2307","cg06313881",1551,2849.2
"2308","cg06399807",1567,2849.8
"2309","cg13728060",3162,2850.6
"2310","cg02388788",610,2851.2
"2311","cg20491406",4515,2851.4
"2312","cg09990582",2356,2851.6
"2313","cg13285593",3061,2851.8
"2314","cg14284289",3301,2852.2
"2315","cg05493770",1391,2852.6
"2316","cg17490196",3955,2853
"2317","cg01116161",281,2853.2
"2318","cg07364841",1790,2853.2
"2319","cg19656847",4357,2853.8
"2320","cg08118287",1942,2854
"2321","cg00373114",89,2854.6
"2322","cg14011611",3235,2854.6
"2323","cg22987614",4967,2855
"2324","cg03462053",896,2855.2
"2325","cg13085627",3017,2855.4
"2326","cg22427208",4874,2855.6
"2327","cg22947124",4958,2856.2
"2328","cg09912793",2339,2856.4
"2329","cg06532856",1591,2856.6
"2330","cg11395955",2653,2857
"2331","cg05935904",1488,2858
"2332","cg27611810",5891,2859.4
"2333","cg25473115",5477,2859.6
"2334","cg25568337",5492,2860.6
"2335","cg07075061",1713,2860.8
"2336","cg03639488",936,2861
"2337","cg04978343",1264,2861.2
"2338","cg19732480",4374,2861.6
"2339","cg22824291",4938,2861.8
"2340","cg03260781",844,2862
