	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING	GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING	GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING	10	-0.805724550743274	-1.41883611737504	0.0439414114513981	0.335500548671261	0.304870379125336	2741	tags=80%, list=18%, signal=66%	CD74/HLA-DRB1/HLA-DRA/HLA-DMA/HLA-DMB/HLA-DOA/HLA-DOB/MS4A1
GO_CELL_CELL_ADHESION	GO_CELL_CELL_ADHESION	GO_CELL_CELL_ADHESION	392	-0.592002006683424	-1.41614607443749	0.000999000999000999	0.0358590726207414	0.0325852494377897	2315	tags=36%, list=15%, signal=32%	PCDHGB1/PCDHGA8/PCDH18/NT5E/PCDHB5/PCDHGA2/ICAM2/CLSTN3/FZD8/FERMT3/PCDHGC4/FAT4/PCDHB10/PCDHB2/PDPN/AMIGO1/RUNX2/PCDHGB2/PCDHGB3/IRF1/FCER1G/CD4/SELE/CDH11/PCDHB11/PCDHB8/LEPR/ADAM8/PDGFRA/PLEKHA7/SYK/ICOSLG/ITGB2/THBS4/IL23A/PCDHGA9/F2RL1/SIGLEC1/SRPX2/DPP4/TNFSF4/DOCK8/PCDHGA5/PCDHB12/FAS/JAM2/LAT/MEGF10/RIPK3/CD209/ITGB7/PCDHB3/ITGB3/CLSTN2/FOXF1/NLRC3/CDH2/NEGR1/NRXN3/PLEK/TMEM47/SATB1/AMIGO2/CYP1B1/VCAM1/TNFRSF4/AMICA1/CD86/PTGER4/CCL21/ITGAL/IL6/DOCK2/SELP/LILRB2/IL1B/SPN/PCDHA4/NLGN4X/RSAD2/CD3E/ITGA4/BCL11B/APBB1IP/RORC/ZAP70/VAV1/CD6/ITK/CD7/CD2/PTPRC/CD28/GCNT1/CLEC7A/TNF/OLR1/LCK/CCR7/CD8A/CDH12/CNTN4/CADM3/GLDN/PCDHA7/CD84/IL18R1/PRLR/EBI3/LILRB1/CLDN11/TSPAN32/VNN1/HSH2D/CD1D/CCL19/CD3D/ICOS/BMX/IL7/SLAMF6/SLA2/FUT7/FAT3/LY9/TIGIT/RHOH/CD1C/CD226/KIRREL3/IL15/PTPN22/PIK3CG/TNFSF8/CLEC4E/P2RY12/CD40LG/CD80/IL7R/ITGA8/CD3G/CRTAM/THEMIS
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS	15	-0.759156149852403	-1.41587958817078	0.0435897435897436	0.333903133903134	0.303418803418803	1520	tags=53%, list=10%, signal=48%	AOC3/LOX/GLDC/LOXL3/IL4I1/MAOB/VCAM1/DDO
GO_MYELOID_CELL_DIFFERENTIATION	GO_MYELOID_CELL_DIFFERENTIATION	GO_MYELOID_CELL_DIFFERENTIATION	128	-0.602060738888718	-1.41477174604492	0.00407747196738022	0.0803159184162962	0.0729833217690746	2653	tags=27%, list=17%, signal=22%	TAL1/L3MBTL3/BATF/CBFA2T3/BATF2/LYN/CSF1/PDE1B/JAK2/SPI1/CASP10/CSF1R/F2RL1/HHEX/HCLS1/MMP9/FLI1/RASGRP4/BATF3/NCKAP1L/UBD/CD86/IRF8/IKZF1/INHBA/GFI1/GAB3/TNF/CCR7/THPO/CCL19/TSPAN2/CAMK4/TNFSF11
GO_CIRCULATORY_SYSTEM_PROCESS	GO_CIRCULATORY_SYSTEM_PROCESS	GO_CIRCULATORY_SYSTEM_PROCESS	207	-0.59526167604086	-1.41429554330755	0.00201409869083585	0.0562211428914073	0.0510883252383522	2625	tags=33%, list=17%, signal=28%	KCNJ2/PTGS2/GJA5/SERPING1/PKP2/CACNA1C/PRKG1/RGS2/EDNRA/PTGS1/NPFF/CXCL12/KCNQ1/ADORA1/GUCY1B3/HRH1/KCNJ8/DDAH1/BDKRB1/HOXB2/ELN/ITGA1/NTSR1/VEGFC/GUCY1A3/F2RL1/CXCR4/KCNA5/FLI1/CORIN/GCH1/ADM2/OXTR/C3AR1/ADORA2A/POMC/AVPR1A/KCNE1/KCNMB4/HTR2B/ALOX5/SLC2A5/CACNA2D1/SLIT2/SLC8A1/GNB3/ANGPT1/TACR1/CXCL10/KCNH2/OLR1/MYL4/MEOX2/PRKCQ/HTR7/PTPRO/PLN/ACSM3/KEL/F5/CYSLTR1/P2RX1/TNNI2/DBH/CD38/FFAR3/COL4A3/XCL2
GO_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	11	-0.793284992411701	-1.41399358912385	0.0448548812664908	0.340258387341923	0.309193841739888	2093	tags=55%, list=14%, signal=47%	IL27RA/IL23A/IL12RB1/CCL19/CD80/XCL1
GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	15	-0.757916783249651	-1.41356808232914	0.0435897435897436	0.333903133903134	0.303418803418803	1585	tags=33%, list=10%, signal=30%	SHOX2/FLT3LG/CD53/NFATC2/CXCL9
GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	29	-0.686417177886427	-1.41319979042521	0.0412621359223301	0.327859141023531	0.297926608523943	1302	tags=28%, list=9%, signal=25%	ABCG1/MSR1/PLA2G7/MTTP/CETP/PLA2G2A/MPO/LIPC
GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	31	-0.679762909568835	-1.41310137985998	0.036773428232503	0.311877445614375	0.28340399281511	2571	tags=45%, list=17%, signal=38%	PAWR/PDE5A/HLA-DRB1/HLA-DRB5/GNRH1/HAVCR2/LILRB2/SPN/CD274/PDCD1LG2/LILRB1/IL2RA/IL10/XCL1
GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	12	-0.780400239455967	-1.41233925419766	0.0538057742782152	0.37874094567008	0.344163060698494	71	tags=17%, list=0%, signal=17%	SIRT1/FFAR3
GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	241	-0.59188729449923	-1.41191363494254	0.00100300902708124	0.0358590726207414	0.0325852494377897	3016	tags=38%, list=20%, signal=31%	WNK4/FGF14/UTRN/SLC31A2/HRC/FHL1/UCN/THBS1/PTGER3/NEDD4/CLCN4/KCNE4/PTK2B/JPH4/KCNJ2/PAWR/UBASH3B/CATSPER2/GJA5/CACNA1C/GLRX/KCNJ15/CLIC3/EDNRA/KCNC3/CXCL12/KCNAB1/KCNQ1/FXYD1/KCNJ8/LYN/BDKRB1/CCL2/AMIGO1/CCL3/STC1/AKAP6/ANK3/KCNIP4/NTSR1/KCNE3/TSPAN13/CORO1A/KCNA5/TRPC1/DRD4/KCNAB3/MMP9/CATSPER3/KCNK5/RGN/CATSPER1/HVCN1/EGF/KCNJ5/KCNE1/CYBB/CLIC2/KCNA2/CACNA2D4/CACNA1F/CXCL9/CACNA2D1/SLC8A1/CACNB4/RELN/TLR9/TESC/CLIC6/CXCL10/KCNH2/CXCR3/ANO9/CLIC5/KCNMA1/KCNJ10/PLN/CRHBP/KEL/CXCL11/PIK3CG/CACNA1E/KCNJ11/CACNA2D3/KCNA3/HAMP/KCNA6/CACNA1I/FCRL5/SCN3A/JSRP1/XCL1
GO_GRANULOCYTE_MIGRATION	GO_GRANULOCYTE_MIGRATION	GO_GRANULOCYTE_MIGRATION	45	-0.647907609272269	-1.41164544284575	0.0264367816091954	0.260368975176277	0.236598087510866	2135	tags=51%, list=14%, signal=44%	CCL20/HRH1/CCL2/CCL3/FCER1G/ITGA1/VAV3/SYK/ITGB2/DAPK2/C5AR1/CSF3R/CCL13/TREM1/CCL22/NCKAP1L/AMICA1/IL1B/CCL3L1/VAV1/PIK3CG/XCL2/XCL1
GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	91	-0.6149573072455	-1.41138529600257	0.0136986301369863	0.165293706607517	0.15020289892236	2760	tags=46%, list=18%, signal=38%	CLCN4/KCNK3/KCNE4/KCNJ2/CATSPER2/CACNA1C/KCNJ15/CLIC3/KCNC3/KCNAB1/KCNQ1/KCNJ8/KCNIP4/KCNE3/KCNA5/KCNAB3/CATSPER3/KCNK5/CATSPER1/HVCN1/KCNJ5/KCNE1/CYBB/CLIC2/KCNA2/CACNA2D4/CACNA1F/CACNA2D1/CACNB4/CLIC6/KCNH2/CLIC5/KCNMA1/KCNJ10/CACNA1E/KCNJ11/CACNA2D3/KCNA3/KCNA6/CACNA1I/SCN3A/KCNT2
GO_SPONGIOTROPHOBLAST_LAYER_DEVELOPMENT	GO_SPONGIOTROPHOBLAST_LAYER_DEVELOPMENT	GO_SPONGIOTROPHOBLAST_LAYER_DEVELOPMENT	10	-0.801377285726897	-1.41118082548733	0.0505992010652463	0.367765976114535	0.33419007215186	957	tags=30%, list=6%, signal=28%	LIF/PLAC1/ASCL2
GO_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GO_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GO_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	52	-0.635384259746022	-1.41095748777231	0.0278706800445931	0.266105393175259	0.241810788166938	1993	tags=40%, list=13%, signal=35%	TREM2/CCL3/CD4/FCER1A/AKAP6/SYK/CMKLR1/DRD4/IGF1/P2RX5/RGN/GBP1/PLEK/CLIC2/CD3E/ZAP70/CD8A/PLN/SLA2/TMEM100/JSRP1
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	93	-0.6142616754401	-1.41085451106083	0.0126448893572181	0.159093222927342	0.144568500356331	2026	tags=25%, list=13%, signal=22%	DDX58/TERT/JAK2/AKAP6/TLR3/IL23A/IGF1/HCLS1/TLR2/TLR4/EGF/IL18/IL6/LIF/IL1B/POU5F1/TLR9/CD27/TNF/IL18R1/PRKCQ/AKAP5/CCL19
GO_REGULATION_OF_VASOCONSTRICTION	GO_REGULATION_OF_VASOCONSTRICTION	GO_REGULATION_OF_VASOCONSTRICTION	36	-0.660968548780108	-1.4100289206701	0.0469483568075117	0.348613543973295	0.316786198235119	2777	tags=42%, list=18%, signal=34%	PTGER3/PTGS2/GJA5/PTGS1/HRH1/KCNA5/OXTR/AVPR1A/KCNMB4/ALOX5/TACR1/PRKCQ/P2RX1/DBH/CD38
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	19	-0.725687599855431	-1.40993740033042	0.0467762326169406	0.348074569060663	0.316296430076455	2353	tags=42%, list=15%, signal=36%	CCL20/CCL3/JAK2/NLRP2/TLR4/HAVCR2/CCL19/AIM2
GO_BONE_RESORPTION	GO_BONE_RESORPTION	GO_BONE_RESORPTION	14	-0.760789494237377	-1.40988960953483	0.057840616966581	0.392980887448307	0.357102939532804	1165	tags=29%, list=8%, signal=26%	NOX4/GPR55/IL7/TNFSF11
GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	67	-0.622535094718606	-1.40970782136546	0.0207197382769902	0.220466516177577	0.200338600451467	2729	tags=49%, list=18%, signal=41%	KCNK3/KCNE4/KCNJ2/CATSPER2/CACNA1C/KCNJ15/KCNC3/KCNAB1/KCNQ1/KCNJ8/KCNE3/KCNA5/KCNAB3/CATSPER3/KCNK5/CATSPER1/HVCN1/KCNJ5/KCNE1/KCNA2/CACNA2D4/CACNA1F/CACNA2D1/CACNB4/KCNH2/KCNMA1/KCNJ10/CACNA1E/KCNJ11/KCNA3/KCNA6/CACNA1I/KCNT2
GO_REGULATION_OF_LIPID_TRANSPORT	GO_REGULATION_OF_LIPID_TRANSPORT	GO_REGULATION_OF_LIPID_TRANSPORT	51	-0.638013231988785	-1.40906866812669	0.0269058295964126	0.261242685984954	0.237392031206464	2205	tags=27%, list=14%, signal=24%	ATP8A2/ABCG1/NTSR1/SYK/ABCB4/ITGB3/PLA2R1/ATP8A1/POMC/EGF/IL1B/CETP/GHRL/TNFSF11
GO_CYTOKINE_METABOLIC_PROCESS	GO_CYTOKINE_METABOLIC_PROCESS	GO_CYTOKINE_METABOLIC_PROCESS	10	-0.799870680066168	-1.40852777672009	0.051930758988016	0.372746177370031	0.338715596330275	1248	tags=50%, list=8%, signal=46%	PAWR/TREM1/IL18/CD28/TNFSF15
GO_AMINOPEPTIDASE_ACTIVITY	GO_AMINOPEPTIDASE_ACTIVITY	GO_AMINOPEPTIDASE_ACTIVITY	30	-0.682978463342992	-1.40772625911201	0.03743961352657	0.313928571428571	0.285267857142857	896	tags=23%, list=6%, signal=22%	FAP/DPP4/XPNPEP2/DPEP2/NAALAD2/DPEP1/PHEX
GO_ACUTE_PHASE_RESPONSE	GO_ACUTE_PHASE_RESPONSE	GO_ACUTE_PHASE_RESPONSE	19	-0.724255419403996	-1.40715481897874	0.0467762326169406	0.348074569060663	0.316296430076455	1535	tags=32%, list=10%, signal=28%	SERPINA1/CD163/SERPINA3/HFE/IL6/IL1B
GO_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	24	-0.699210260957642	-1.40700822997958	0.0439024390243902	0.335500548671261	0.304870379125336	2083	tags=33%, list=14%, signal=29%	IRF5/IFIH1/DDX58/IRF1/TLR3/TLR2/TLR4/TLR9
GO_BONE_REMODELING	GO_BONE_REMODELING	GO_BONE_REMODELING	21	-0.711946003428114	-1.4064526940238	0.0458488228004957	0.343353484486779	0.312006366022542	1165	tags=52%, list=8%, signal=48%	CTHRC1/RASSF2/ADRB2/ZNF675/TGFB3/PTK2B/NOX4/IL6/GPR55/IL7/TNFSF11
GO_DENDRITIC_CELL_CHEMOTAXIS	GO_DENDRITIC_CELL_CHEMOTAXIS	GO_DENDRITIC_CELL_CHEMOTAXIS	12	-0.777038116708266	-1.40625460981401	0.0551181102362205	0.38337344330475	0.348372625528634	1655	tags=58%, list=11%, signal=52%	CXCR4/CCR1/CCL21/CCR7/CCR6/CCL19/PIK3CG
GO_DIACYLGLYCEROL_BINDING	GO_DIACYLGLYCEROL_BINDING	GO_DIACYLGLYCEROL_BINDING	10	-0.798499668782908	-1.40611350210947	0.0532623169107856	0.376611978397833	0.342228461598713	2250	tags=50%, list=15%, signal=43%	UNC13A/RASGRP3/RASGRP4/RASGRP2/RASGRP1
GO_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS	37	-0.65747676092221	-1.40519451378272	0.0480093676814988	0.353880370583123	0.321572179753436	2646	tags=41%, list=17%, signal=34%	PTK2B/PTGS2/PTGIS/DDAH1/JAK2/ITGB2/CLU/RGN/TLR4/PTX3/IL6/IL1B/TNF/IL10/KLRK1
GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	26	-0.693061137012156	-1.40497050644712	0.0452876376988984	0.341331906000701	0.310169351442616	2187	tags=35%, list=14%, signal=30%	KCNAB1/KCNQ1/ANK3/KCNE3/DRD4/MMP9/KCNE1/CLIC2/HAMP
GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	10	-0.797535533007697	-1.40441571263704	0.0545938748335553	0.381994157044339	0.347119263867083	1888	tags=70%, list=12%, signal=61%	SELE/ITGB7/VCAM1/SELP/ITGA4/GCNT1/TNF
GO_DEFENSE_RESPONSE_TO_VIRUS	GO_DEFENSE_RESPONSE_TO_VIRUS	GO_DEFENSE_RESPONSE_TO_VIRUS	110	-0.603464895640322	-1.40418934600558	0.0082815734989648	0.123506553382072	0.112230784429955	2667	tags=37%, list=17%, signal=31%	IFIT3/IFIT5/TRIM34/NLRC5/ISG20/OAS1/IFIT1/IRF5/KCNJ8/IFIH1/DDX58/IFIT2/OASL/IRF1/TLR3/IL23A/F2RL1/CD40/APOBEC3A/TRIM22/SAMHD1/APOBEC3F/SLFN11/ABCC9/GBP3/GBP1/IL33/APOBEC3D/APOBEC3G/CD86/IL6/PRF1/MB21D1/RSAD2/CXCL9/CARD9/PTPRC/CXCL10/CD8A/LILRB1/APOBEC3H
GO_MYOTUBE_CELL_DEVELOPMENT	GO_MYOTUBE_CELL_DEVELOPMENT	GO_MYOTUBE_CELL_DEVELOPMENT	13	-0.764095030126974	-1.40390151492246	0.0574412532637076	0.392885577256399	0.357016330868656	1524	tags=31%, list=10%, signal=28%	IGF1/NFATC2/STAC3/KEL
GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	52	-0.631817354171708	-1.4030366870111	0.0301003344481605	0.277776314749954	0.25241619045111	3856	tags=54%, list=25%, signal=40%	SP100/HLA-F/IRF2/B2M/OAS3/STAT1/OAS2/IFI30/TRIM34/OAS1/HLA-DRB1/HLA-DRA/IRF5/OASL/HLA-DRB5/CAMK2B/IRF1/JAK2/GBP2/HCK/TRIM22/GBP1/CIITA/VCAM1/HLA-DQA2/IRF8/NCAM1/FCGR1B
GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	43	-0.645357245906637	-1.40301386049996	0.0391254315304948	0.321434242244901	0.292088283268617	2646	tags=37%, list=17%, signal=31%	PTK2B/PTGS2/MPV17L/PTGIS/DDAH1/JAK2/ITGB2/CLU/RGN/TLR4/PTX3/IL6/IL1B/TNF/IL10/KLRK1
GO_MACROMOLECULAR_COMPLEX_REMODELING	GO_MACROMOLECULAR_COMPLEX_REMODELING	GO_MACROMOLECULAR_COMPLEX_REMODELING	13	-0.763604870116637	-1.40300092487288	0.0574412532637076	0.392885577256399	0.357016330868656	1106	tags=46%, list=7%, signal=43%	ABCG1/PLA2G7/CETP/PLA2G2A/MPO/LIPC
GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION	GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION	GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION	38	-0.654899202153615	-1.40287083926844	0.0447585394581861	0.340077849238211	0.309029786210491	2260	tags=26%, list=15%, signal=22%	HLA-DRB1/GPR68/HLA-DRB5/TRPM2/JAK2/MYRIP/GIPR/CD38/BLK/GHRL
GO_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	GO_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	GO_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	10	-0.796300010607763	-1.40224002641371	0.0545938748335553	0.381994157044339	0.347119263867083	2014	tags=70%, list=13%, signal=61%	PTK2B/CCL2/CCL3/PADI2/CXCL10/KLRK1/XCL1
GO_REGULATION_OF_INTERLEUKIN_1_SECRETION	GO_REGULATION_OF_INTERLEUKIN_1_SECRETION	GO_REGULATION_OF_INTERLEUKIN_1_SECRETION	17	-0.737267824011066	-1.40191544037418	0.0523627075351213	0.373721025515529	0.339601443834504	1983	tags=35%, list=13%, signal=31%	CCL3/NLRP2/PTGER4/CCR7/CCL19/AIM2
GO_DIGESTIVE_SYSTEM_PROCESS	GO_DIGESTIVE_SYSTEM_PROCESS	GO_DIGESTIVE_SYSTEM_PROCESS	25	-0.69417716344958	-1.40181495793644	0.0450669914738124	0.340764606498762	0.309653844642647	1815	tags=36%, list=12%, signal=32%	KCNQ1/KCNN4/PLS1/TLR4/SERPINA3/TLR9/SLC26A7/VSIG1/GHRL
GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	23	-0.698984197435408	-1.40118568015047	0.0477941176470588	0.3528485409912	0.320634553033812	2777	tags=52%, list=18%, signal=43%	PTGER3/PTK2B/KCNAB1/KCNQ1/ANK3/KCNE3/KCNA5/KCNE1/PLCB4/KCNH2/AKAP5/KEL
GO_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	26	-0.690673624345316	-1.40013055120863	0.0452876376988984	0.341331906000701	0.310169351442616	2057	tags=54%, list=13%, signal=47%	UNC13D/STXBP2/VAMP8/FER/LYN/FCER1G/FCER1A/SYK/FGR/FOXF1/CD300A/ZAP70/CD84/IL13RA2
GO_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY	51	-0.633792427949359	-1.39974691361116	0.0302690582959641	0.278784568352613	0.253332393596871	2149	tags=27%, list=14%, signal=24%	FZD8/MAP3K5/FCER1A/SYK/MAP4K1/TLR6/KIAA1804/IL1B/FGD2/TLR9/TNF/CCL19/CD40LG/TNFSF11
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	12	-0.773126029526648	-1.39917466030464	0.057742782152231	0.392885577256399	0.357016330868656	991	tags=25%, list=6%, signal=23%	PROX1/STRA6/ITGA8
GO_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY	GO_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY	GO_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY	19	-0.720094960771586	-1.39907146984954	0.0518331226295828	0.372689691545221	0.338664267487765	2526	tags=58%, list=17%, signal=48%	CATSPER2/KCNMB3/TRPM3/KCNN4/KCNMB1/TMEM63C/CATSPER1/KCNMB4/KCNN3/KCNMA1/KCNT2
GO_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	20	-0.714227444631444	-1.39839076638483	0.0523690773067332	0.373721025515529	0.339601443834504	1815	tags=40%, list=12%, signal=35%	PAWR/KCNN4/GBP1/CD300A/CACNA1F/LCK/CCR7/PTPN22
GO_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	GO_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	GO_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	18	-0.725863723512977	-1.39759315709262	0.0554854981084489	0.384136348738119	0.349065880039331	2093	tags=44%, list=14%, signal=38%	CD74/IL27RA/TNFSF4/IL33/CD86/IL6/RSAD2/XCL1
GO_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GO_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GO_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	10	-0.793510272749369	-1.39732745321752	0.0585885486018642	0.396339272504386	0.360154714349122	2027	tags=80%, list=13%, signal=69%	THBS1/CSF1/CCL2/CMKLR1/C5AR1/C3AR1/SLIT2/TNF
GO_CHEMOKINE_BINDING	GO_CHEMOKINE_BINDING	GO_CHEMOKINE_BINDING	12	-0.771948252183725	-1.39704316278579	0.0590551181102362	0.39834589021696	0.36197813402821	1434	tags=58%, list=9%, signal=53%	ITGB3/CCR1/ITGA4/CX3CR1/CXCR3/CCR7/CXCR6
GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS	99	-0.604190154737588	-1.39672802656813	0.0145530145530146	0.172284172284172	0.156555156555157	1761	tags=19%, list=12%, signal=17%	CD101/PADI2/CECR1/APOBEC3A/AMPD3/APOBEC3F/GCH1/HDAC9/APOBEC3D/AMDHD1/APOBEC3G/NAALAD2/VNN1/APOBEC3H/UPB1/VNN2/FAAH2/ZBP1/DPYS
GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY	GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY	GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY	13	-0.760172489717565	-1.39669447887853	0.0652741514360313	0.419185235523445	0.380914911119854	1839	tags=31%, list=12%, signal=27%	TLR3/TLR6/TNFRSF10A/TNFSF15
