TCGA-GJ-A3OU-01A-31R-A38B-07	TCGA-G3-A7M9-01A-23R-A352-07	TCGA-ED-A627-01A-12R-A311-07	TCGA-DD-AACB-01A-11R-A41C-07
ENSG00000196240	0	0	0	0
ENSG00000196242	0.0191954083834	0.50850356105	0	0
ENSG00000196243	0	0.0127261515323	0	0
ENSG00000196247	0.535673037775	1.74132915819	0.5022917375	0.172589483263
ENSG00000196248	0	0	0	0
ENSG00000196260	0.234595114034	0.491991913219	1.00670395087	0
ENSG00000196262	78.2545411361	79.400050179	43.5263561505	63.6434861175
ENSG00000196263	0.203139378192	0.794012042663	0.448313059108	0.258163299734
ENSG00000196266	0	0	0	0
ENSG00000196267	0.789390816482	0.484847182201	0.828914367301	0.4773344517
ENSG00000196268	0.265019538341	0.644619181201	0.241040562783	0.199021020706
ENSG00000196273	0	0	0	0
ENSG00000196274	0.157536660639	0.208664362151	0.115890450654	0.200208273263
ENSG00000196275	0.200421524543	0.158806322248	0.279079679751	0.172838431164
ENSG00000196277	0.00657841180901	0.0914907110161	0.0193574017893	0.0167205838153
ENSG00000196284	0.659217528732	2.77074602457	0.618594503461	2.09114752739
ENSG00000196289	0.0409046741856	0.18963025493	0	0
ENSG00000196290	8.16651001499	27.0963551525	6.56833212109	8.94285473703
ENSG00000196295	0.428233554411	0.878091710183	0.417150112014	0.183901302867
ENSG00000196296	0.206150818724	0.585119982159	0.0389964923881	0.741058680532
ENSG00000196301	0.393841651598	1.35631835398	0.927123605231	1.901978596
ENSG00000196302	0	0	0	0
ENSG00000196305	17.3801506666	25.9533877583	6.5418209879	6.37444638833
ENSG00000196312	1.48154050691	2.27580032909	0.862823381849	0.810668152935
ENSG00000196313	1.95851013616	4.63992997166	2.10245831463	0.716638400249
ENSG00000196323	2.41339660225	3.9486104069	3.08716154937	2.62213904131
ENSG00000196329	0.452457514054	0.213611966825	0.418529590527	0.199262172154
ENSG00000196335	0.00436964860094	0.575885628632	0.0353594266794	0.00555324581346
ENSG00000196337	0	0.0528439723994	0.0117396410438	0
ENSG00000196338	0.188839501844	0.276925631896	0.282797578724	0.034284292426
ENSG00000196341	0	0.0348790819775	0	0
ENSG00000196344	0.0260787039571	0.00575706855033	0.0127897118965	0.0883802287378
ENSG00000196345	0.220251662768	1.30837916011	0.392790756663	0.0933035838713
ENSG00000196350	0	0.0323061086874	0	0.00885625970199
ENSG00000196352	8.20651034347	4.35854374403	7.27679739803	7.13634393562
ENSG00000196353	0.00420375560909	0.9215143546	0.00309245562271	0.00534241774772
ENSG00000196357	0.54677535643	0.543171334817	0.397202572903	0.668821237687
ENSG00000196358	0.168751985683	0.148252771005	0.0886720752135	0.0744049994517
ENSG00000196361	0.00567476103751	0.0413406132323	0.00417458775197	0
ENSG00000196363	12.3957562976	43.7487777404	7.6072388721	11.1172415723
ENSG00000196364	0	0	0	0
ENSG00000196365	36.2412235832	58.3835088596	20.7741894407	24.2544547024
ENSG00000196366	0.136505240923	0.43115588083	0.0540717007423	0.0400338735305
ENSG00000196367	3.32966925867	6.56941888494	3.31403902866	1.18452775021
ENSG00000196368	0.113281078824	2.15315812102	0.0666673787409	0
ENSG00000196369	0.168158945848	0.272230511202	0.178684481143	0.113977490007
ENSG00000196371	1.54284005705	1.9018108716	2.33555886259	0.221008918257
ENSG00000196372	22.5820907832	7.21557959538	17.3138712431	10.6220056028
ENSG00000196376	0.0556488924812	0.479111426792	0.11462532318	0.0141444773902
ENSG00000196378	3.81795981642	2.53658202167	2.08412442075	6.4591946379
ENSG00000196381	0.104574377162	0.890443580259	0.197817982399	0.977765839938
ENSG00000196383	0	0	0	0
ENSG00000196387	1.62889506607	2.64032833274	1.75304254263	0.683647547174
ENSG00000196388	0.765467895159	1.49780165942	1.15181526455	0.287420698802
ENSG00000196390	0	0	0	0
ENSG00000196391	0.123802603065	0.237563800159	0.161131435532	0.165405295905
ENSG00000196395	0.264015022472	0.0582832868223	0	0
ENSG00000196396	15.8120454624	17.5963026534	11.0516213831	8.67527071536
ENSG00000196403	0	0	0	0
ENSG00000196405	14.5580798386	8.04265457733	5.69440457488	2.18861516537
ENSG00000196406	0	0.0262360250065	0	0
ENSG00000196407	3.2948216219	2.83669021595	1.13110964236	0.732774487965
ENSG00000196408	0.0250278251965	0	0.0184114981817	0
ENSG00000196411	11.2562575758	12.4235875268	16.0546003836	4.48205187976
ENSG00000196415	0	0.124907288338	0	0
ENSG00000196417	0.385214400902	0.994375953608	0.479813128773	0.23643357935
ENSG00000196418	0.454578887485	2.277719107	0.413608579808	0.235644738721
ENSG00000196419	62.9340992024	118.660641798	55.4305646816	131.317416278
ENSG00000196420	0.103383433544	0	0.0253510360805	0.0875911195526
ENSG00000196421	0.103534358265	0.724861155125	0.0435223626726	2.36214708248
ENSG00000196422	2.76525211179	7.4169680292	4.91606369119	1.80919822676
ENSG00000196427	0	0.470503439946	0	0
ENSG00000196428	2.24451962835	3.89857085256	3.02996555936	1.25274205518
ENSG00000196431	0.0333138561031	0.0441256943389	0.0980281740426	0
ENSG00000196433	0.0731785950693	0.0387713305621	0.0107666372086	0
ENSG00000196436	1.23817150962	0.315387233627	0.840784538587	1.83581105563
ENSG00000196437	0.646352566976	1.41616999893	0.626053337593	0.71875009585
ENSG00000196440	0.337946875068	0.422162029222	0.410872488297	0.182595763567
ENSG00000196449	5.07503575781	25.2422170231	9.57841556007	10.6429446207
ENSG00000196453	4.64638129866	9.75728563036	5.2439084692	3.50472849531
ENSG00000196455	4.65871597409	9.66539846244	4.92074173255	2.51003301968
ENSG00000196456	1.74851717544	2.90669668903	1.42791664774	5.60776792975
ENSG00000196458	0.766295634791	2.07792517567	0.453545587114	1.10074782391
ENSG00000196459	1.85366761561	2.54316311434	1.5198500308	1.86099933588
ENSG00000196460	0.180046308935	0.126253799678	0.0623291643658	0.0942179663083
ENSG00000196465	6.58236410429	31.5583878874	4.18361326449	10.0720918179
ENSG00000196466	0.464990256195	0.888454051961	0.664472972607	0.387168343281
ENSG00000196468	0	0	0.0120455832043	0
ENSG00000196470	1.79982999408	2.53029198078	2.04219653389	1.52149356456
ENSG00000196472	0	0	0	0.0481566884497
ENSG00000196475	0	0.0737094502757	0	0
ENSG00000196476	2.93600983371	9.61876371134	1.98752122871	2.16334876083
ENSG00000196482	0.00247594733317	0.773962737692	0.0892490287821	0.632466962224
ENSG00000196497	1.00904323448	4.13821812763	0.750232698676	1.44008407461
ENSG00000196498	8.05596264239	12.0609494449	6.25482530511	2.69526179567
ENSG00000196502	5.29493996241	1.38178950606	7.01622433978	12.7491927269
ENSG00000196503	0.193289217565	0.995634208116	0.0789952793607	0.0818816825071
ENSG00000196504	7.30402801577	13.6617772321	6.6737027835	6.34793124563
ENSG00000196505	0.934390819336	2.70542510379	1.06420248717	1.00429360627
ENSG00000196507	5.02842668179	4.14526918658	5.5443650762	2.26422094031
ENSG00000196510	7.50412210901	15.4274376221	3.63171627414	6.19402883163
ENSG00000196511	0.710819303213	0.288391063214	0.532329696242	0.207528047179
ENSG00000196517	1.68630490608	3.03476408657	0.512386748244	14.7485855794
ENSG00000196526	2.84820191939	1.07685863978	2.56262701271	0.157377746888
ENSG00000196531	49.2621923105	102.330333413	34.8848899916	72.1400040534
ENSG00000196534	0	0.0570445347113	0	0
ENSG00000196535	7.45042765005	4.95917483093	8.54197879268	4.43566903859
ENSG00000196539	0	0	0	0
ENSG00000196542	0.0865715480895	1.16579024013	0.275970904922	1.45777818411
ENSG00000196544	5.0362787976	3.41877311642	2.66289252002	9.36065034678
ENSG00000196547	3.93566805094	3.20935677701	3.43971130464	2.008237906
ENSG00000196549	1.73844652687	0.697490997444	0.49791332237	15.2297829933
ENSG00000196550	0.207113027145	1.0027252021	0.0840611674846	0.0816868807247
ENSG00000196553	0.190667165135	0	0.280525226353	0.169618935817
ENSG00000196557	3.22911160087	3.4588011845	0.787137120283	0.0849894031303
ENSG00000196562	16.2340617693	9.42895229727	15.3161843222	1.65050774173
ENSG00000196564	0	0.0240496895893	0	0
ENSG00000196565	0	0.143718626943	0	0.0153216059191
ENSG00000196566	0	0.0240496895893	0	0
ENSG00000196569	3.57325265454	2.46041619255	9.00232520079	0.0918431156474
ENSG00000196570	0	0.0675206379413	0.0375004005418	0
ENSG00000196576	42.7991744242	27.1094384392	48.8842034054	26.0652439335
ENSG00000196578	0	0	0	0
ENSG00000196581	0.0805843514781	0.0129815978629	0.238726854557	0
ENSG00000196584	0.400837149304	2.93853211135	0.131054356725	0.275930977894
ENSG00000196586	3.46907024177	5.01247545167	5.85736193642	0.801231914314
ENSG00000196588	7.45212593496	5.23888354775	6.81272423596	3.78618650916
ENSG00000196589	0	0	0	0
ENSG00000196591	3.3865847802	11.8703954202	3.22276419403	2.98696991611
ENSG00000196593	0	2.86697072117	0	0.0491212000925
ENSG00000196597	0.491015390127	0.774252230828	0.412812717344	0.274864041106
ENSG00000196600	1.52657726746	0.562731969196	1.37728016915	1.14391387475
ENSG00000196604	0.00618108837785	0.163742567416	0.00909412596071	0
ENSG00000196605	1.01522954577	1.89358108091	0.990712268914	0.74604706122
ENSG00000196611	0.713153268822	5.2316498352	0.181600924451	0.366015277237
ENSG00000196616	26.189286616	10.3479724467	328.333998198	475.747594538
ENSG00000196620	101.090721489	0.9718226004	124.331200186	74.7988982843
ENSG00000196628	2.45274011473	0.833315282457	1.51305353269	0.349451624986
ENSG00000196632	0.593481467878	1.16510180297	0.874911280074	0.299300199308
ENSG00000196634	0	0	0	0
ENSG00000196636	4.29371196338	12.0037504078	3.69369989531	2.35564202371
ENSG00000196639	0.8525187572	0.200029585535	0.172017704613	0.321936058594
ENSG00000196642	5.23122171482	14.5270163251	2.88430616959	2.32553999267
ENSG00000196646	0.926315564558	1.88329683504	1.29692629487	0.449370698505
ENSG00000196652	1.47222379605	3.04322294024	1.34886265687	1.38340743114
ENSG00000196653	0.544808268186	1.99539679342	0.886581421913	0.0944153589311
ENSG00000196655	10.5915053811	13.3883966894	5.42508226437	5.24387924294
ENSG00000196656	0.0542520829309	0.251507597151	0.319280518669	0
ENSG00000196659	0.564967172807	2.12470655687	0.826278429662	0.709450999692
ENSG00000196660	2.85159102521	11.011773503	3.49969075975	6.09354872052
ENSG00000196663	1.8167163295	3.6647790412	2.14552323603	1.28063742568
ENSG00000196664	2.02800097603	0.0480901452797	0.297613084737	0.362538786246
ENSG00000196666	0	0.0515647523182	0	0.148425297686
ENSG00000196668	0.366339488808	1.01379049848	0.0384992005562	0.299294401726
ENSG00000196670	2.50412723601	3.86252798745	2.23045627525	2.22523600933
ENSG00000196678	1.71032479873	3.34781923589	1.4404457951	1.13250485236
ENSG00000196683	53.7419088604	73.0535898173	38.2407710996	74.8091190569
ENSG00000196684	3.08499248742	0.379132952301	2.08227650801	1.77842452036
ENSG00000196689	0.054089163763	0.0358217598687	0.0358111933102	0
ENSG00000196693	1.46682428339	3.38602953576	2.99551773005	2.17827420749
ENSG00000196696	0.380030783082	0.515074019231	0.48436483984	0.336955042832
ENSG00000196700	3.49944853764	5.21160207929	3.56116806008	7.54906871085
ENSG00000196704	7.38590483368	9.18426484688	5.95218744812	10.959074958
ENSG00000196705	0.374712518449	1.29018790451	0.274247551372	0.223527181966
ENSG00000196711	0.155400789727	5.38112298597	1.42082454312	0
ENSG00000196712	1.50654283312	2.18792422802	1.5976140287	1.25968404604
ENSG00000196715	7.10819086099	6.97640766659	7.25736688702	3.45743634609
ENSG00000196724	0.336143543385	0.659905101763	0.441573256768	0.358537833068
ENSG00000196730	6.73694289238	7.00893331435	10.8290563859	1.78097026108
ENSG00000196734	0	0	0	0
ENSG00000196735	74.2348473254	2.09487482361	16.4235188583	19.5644698078
ENSG00000196739	2.4259384364	7.90140619454	3.00088993069	1.77962511988
ENSG00000196741	0.668430691371	2.27053637642	0.682070333876	0.548056167033
ENSG00000196743	106.773259152	19.758567748	11.5328592843	14.917907772
ENSG00000196747	0.107425595625	1.35175511743	0.0395133445072	0.20478559959
ENSG00000196748	0	0.849257123696	0	0.112391878444
ENSG00000196754	0.344831363109	1.29030344809	0.190254106131	0.0876470168848
ENSG00000196756	3.64020330554	12.4002635516	3.3853383566	3.11695488977
ENSG00000196757	2.10018819623	3.87618100336	1.7306225824	1.97593320372
ENSG00000196758	0.007302037108	0.0386875006582	0	0
ENSG00000196767	0	0.0276838097799	0	0
ENSG00000196772	0	0	0	0
ENSG00000196776	8.22332389246	3.90495068788	10.3240336402	11.3988497966
ENSG00000196778	0	0	0	0
ENSG00000196781	16.4660490269	31.164985848	17.6754079105	12.9546301709
ENSG00000196782	0.94014248447	1.55657603012	1.17913410032	0.42111691705
ENSG00000196787	0.180116915331	0.0477145841452	0.273836258178	0.0610412779816
ENSG00000196792	4.24988854602	4.02186373912	5.50020980514	3.14657645184
ENSG00000196793	0.258437981343	8.9999708835	0.522823439997	1.02637661014
ENSG00000196796	0	0.0132148959043	0	0.0507174577026
ENSG00000196800	0.0918963853728	0.121720877921	0	0
ENSG00000196805	0	0	0	0
ENSG00000196810	1.3681515052	4.59679985043	1.36229076546	2.63445413284
ENSG00000196811	0.0309952626764	0.054739484679	0	0.0262605880418
ENSG00000196812	2.258242952	3.50314153174	1.49662743126	2.74065225877
ENSG00000196814	2.76892061619	2.36484953764	2.00163857889	1.64623309625
ENSG00000196821	37.2581990974	41.6362430865	28.779971209	73.7414449973
ENSG00000196826	0	0	0	0
ENSG00000196832	0	0	0	0.0309052375019
ENSG00000196834	0.00384700801646	0.0254776720126	0	0
ENSG00000196839	4.71764851865	9.53622474149	2.78057843709	2.96163633966
ENSG00000196843	12.2090470097	12.36697777	12.4993621172	5.24907904102
ENSG00000196844	0	0.0539920611178	0	0
ENSG00000196850	5.0833066486	6.36495101057	6.40606015867	2.30635565435
ENSG00000196859	0.0279106790285	0.0277267082455	0.102661220491	0.0709415679021
ENSG00000196860	0.0871533461277	0.144298137536	0.128227176046	0.166140575151
ENSG00000196862	0	0.0163735075535	0	0
ENSG00000196865	1.87531511685	3.77533197192	2.40847266422	1.33696062941
ENSG00000196866	0.206240742745	2.45857590061	0.151719177764	0.262104724157
ENSG00000196867	0.286678772608	0.726084061142	0.416085602799	0.152625076685
ENSG00000196872	1.25182213205	0.319449394383	0.646314023365	0.24082438311
ENSG00000196873	0.0241247593389	0.0871481567713	0.0403344676661	0.00557443280536
ENSG00000196876	0.222963411735	0.85013465662	0.315302622615	0.231087283441
ENSG00000196878	8.0568509268	5.08774056091	3.82411294433	0.263670196059
ENSG00000196890	0.057143691412	0.00756893784028	0.00840745020607	0.0145244157634
ENSG00000196893	0.127013271388	0.0961341520722	0	0
ENSG00000196900	0	0	0.0417546476621	0.072133863161
ENSG00000196911	0.81208220465	2.13195563608	1.19480217853	0.37079610005
ENSG00000196912	0.103744789513	0.113631320239	0.0909956551324	0
ENSG00000196914	5.56536469452	4.47984104748	7.48455994586	2.37637392077
ENSG00000196917	0.0453314384222	0.803082084238	0.0375161305756	0
ENSG00000196922	4.84059287648	4.28742765275	1.55560253581	4.92440567888
ENSG00000196923	10.3852299037	8.18927129176	10.0029999666	6.09270073795
ENSG00000196924	85.8282200507	25.2631480887	52.7833814458	5.32309066196
ENSG00000196932	0.273813176628	0.116575011937	0.774059954429	0.104394106871
ENSG00000196933	0.0776366014356	0.668415510654	0.114225357972	0.0986658588064
ENSG00000196935	0.298155323227	0.249175763642	0.289462946864	0.0683079876816
ENSG00000196937	7.32678977616	6.23796378783	8.6249825384	2.46831877285
ENSG00000196943	5.13212294801	5.60842109762	3.89399982155	4.96282891595
ENSG00000196944	0	0	0	0
ENSG00000196946	0.0143519454447	0.00475244862004	0	0.00911971284585
ENSG00000196950	3.73019345397	2.82479719639	1.29302378621	1.7125665763
ENSG00000196951	0.280264909747	0.185611712183	0.131951616844	0.270696538767
ENSG00000196954	8.61239853555	6.20927454232	7.79559732211	5.70211428223
ENSG00000196961	17.6451146873	17.9359318203	12.43961949	8.31500715244
ENSG00000196967	0.323969354122	0.490651224304	0.264189938377	0.268098195262
ENSG00000196968	2.67424096285	4.43133408761	2.59470694013	3.01399080054
ENSG00000196970	0	0.0197876351169	0	0
ENSG00000196972	0.250533543208	4.58606884889	0.427582460183	0.101886406126
ENSG00000196975	19.148061575	35.0033680768	30.7680116213	6.84919226095
ENSG00000196976	22.6332372531	57.5252356007	8.16789546047	17.1135880116
ENSG00000196979	0.0746340809381	0.0274600507281	0	0
ENSG00000196981	1.64865079758	4.23274536772	1.26624336346	1.55987540003
ENSG00000196990	0.419340933697	0.105797304091	10.2534354593	0
ENSG00000196993	0	0	0	0.0323464143802
ENSG00000196998	8.65405491628	10.2764753074	9.93316971226	15.6503432861
ENSG00000197006	7.39285846507	7.77015216223	4.9412574684	5.38829191564
ENSG00000197008	1.4124958097	4.31942551209	1.22040777202	0.843333445798
ENSG00000197013	0.443699168157	1.21788313311	0.81010956295	0.706552188746
ENSG00000197016	0.255385467359	0.949756641406	0.509938447587	0.292461716724
ENSG00000197019	7.25920585912	3.91038396554	12.0341871937	4.23917815689
ENSG00000197020	0.588403716144	1.54249733228	0.486960736618	0.316769336168
ENSG00000197021	4.35037268595	7.35972262422	3.72313661816	5.46032356596
ENSG00000197023	0	0	0	0
ENSG00000197024	1.82025123008	1.98448754618	1.59896592808	1.8358611477
ENSG00000197037	1.12350909267	2.93591992943	1.23834843966	0.735696259857
ENSG00000197038	0	0	0	0
ENSG00000197043	58.2467636641	19.4392750221	40.0104466993	37.5244423413
ENSG00000197044	0.631623134005	1.10041005979	0.711623017863	0.773783049392
ENSG00000197045	6.45083554404	6.54083930285	4.53092964015	9.9265830461
ENSG00000197046	2.40289381208	0.472438037846	0.0994313010474	0.276747039209
ENSG00000197050	1.06780721617	1.41435847858	1.16099301205	1.37411154293
ENSG00000197054	0.313384439679	0.679241004527	0.356286758047	0.168963115678
ENSG00000197056	0.889765623578	4.70301941385	1.17324678994	0.931644401671
ENSG00000197057	0.0384728192234	0.0222945502636	0.240568607249	0.0305586675548
ENSG00000197061	0.248437124594	0.370199359747	0.0913802863777	0.31573074818
ENSG00000197062	2.34895056645	4.06907956335	2.18200421291	3.16080603254
ENSG00000197063	4.23895843839	4.07562072907	2.21977945659	8.36686482678
ENSG00000197067	0	0	0	0
ENSG00000197070	11.0940895114	11.6601656492	9.60730622726	4.94233064003
ENSG00000197077	2.83702929919	1.84834438203	5.40166504125	1.60629864457
ENSG00000197079	0	0	0	0
ENSG00000197081	16.6044337612	13.2346291799	9.50773853157	5.5034785116
ENSG00000197083	0.138241316531	1.04714209689	0.254240003673	0.307451272213
ENSG00000197084	0	0	0	0
ENSG00000197085	0.406821909803	0.506119726983	0	0.00483193341748
ENSG00000197092	0	0	0	0
ENSG00000197093	3.46766154331	0.953378686739	1.68503418861	0.434629352717
ENSG00000197099	0.163093521855	0.462679711562	0.20772363504	0.120649881586
ENSG00000197102	16.7967616259	19.4373767208	11.8753953865	16.9357147389
ENSG00000197106	0.0243987392832	0.067327547616	0.0209401694777	0.00516792878757
ENSG00000197110	0	0.0696224476826	0	0
ENSG00000197111	29.1888937543	63.3771402011	29.925660287	44.8149144152
ENSG00000197114	2.13871959433	6.23437182646	2.42555064494	3.72699557091
ENSG00000197119	3.31781594808	1.82747945919	3.08891367984	1.7326842428
ENSG00000197121	0.573760097813	1.32083511083	0.390931610695	0.204491390464
ENSG00000197122	11.9381758816	11.7294664179	4.378815323	13.791619915
ENSG00000197123	0.0172415681555	0.148441989603	0	0
ENSG00000197124	0.146834441846	1.77561065697	0.352056900416	0.276455063322
ENSG00000197125	0	0	0	0
ENSG00000197128	0.611617478239	1.64958146466	0.661855002344	0.208402493109
ENSG00000197134	0.0859575654789	1.21682151852	0.071138162889	0.157033512405
ENSG00000197136	7.4999761721	15.2691756745	4.83417418775	4.58269002408
ENSG00000197140	0.0134495904518	0.101543133821	0.025724587787	0
ENSG00000197142	24.7915881689	4.91676486765	50.2322999873	44.5651044187
ENSG00000197147	1.06791461957	2.14036296061	1.33087171082	0.620551933713
ENSG00000197149	3.89943837314	6.74316932292	1.75302559692	7.27618326455
ENSG00000197150	3.58265972332	4.6802303375	3.23376686634	1.81314368041
ENSG00000197153	0	0.0923508080229	0	0.0886083067474
ENSG00000197157	32.3670096849	50.7279436515	30.3387471251	30.6538733187
ENSG00000197161	0	0	0	0
ENSG00000197162	1.18392681624	2.85087895476	0.891013151806	0.769641517361
ENSG00000197165	1.22321157884	1.69884893	4.88362359055	6.26343882586
ENSG00000197168	0.066010079634	0.126006824327	0.0542726406231	0.0789553753714
ENSG00000197170	8.14454843651	12.8426418456	9.78568897285	10.5746844825
ENSG00000197171	0	0.0379490329893	0	0
ENSG00000197172	0	46.7637500408	0.0853471273737	35.2572357424
ENSG00000197176	0	0	0	0
ENSG00000197177	0	0.0137574727468	0.0183378861637	0
ENSG00000197180	12.334093115	4.93702323408	2.62565513492	16.4788483514
ENSG00000197181	0.12684289812	0.326684359366	0.0760310676956	0.16120055805
ENSG00000197182	0.0518842371326	0.0468565879568	0.05204751821	0.125881650865
ENSG00000197183	1.88161934199	4.73269789024	1.63873733824	1.16293713343
ENSG00000197185	0	0	0	0
ENSG00000197191	0.312461880874	2.08314443116	0.183887854623	0.423570934336
ENSG00000197208	0.572916527559	0.45264951477	0.347520452937	0.281021508565
ENSG00000197210	0	0	0	0
ENSG00000197213	0.0262433582318	0.0347605032626	0.0289585414577	0.0166759197983
ENSG00000197214	0	0.0406658387601	0	0
ENSG00000197217	3.18978285785	6.65667082036	3.82648481179	1.19572293894
ENSG00000197223	4.05904358201	4.82175792726	3.76857557748	3.93120489654
ENSG00000197226	11.9345314246	7.05238438631	10.7682663276	7.70930112397
ENSG00000197233	0	0.0949732964673	0	0
ENSG00000197238	0.14486615174	0.0479704264194	0.0532847514401	0.920528655888
ENSG00000197241	0	0.0465054426366	0	0.044620817238
ENSG00000197245	2.94285511269	0.352223800284	1.69539212423	1.73480994264
ENSG00000197249	2067.40377984	2345.41709991	4732.74539439	3609.44613472
ENSG00000197251	0.0384682543421	0.00849215427358	0.00943294365787	0.0162960222423
ENSG00000197253	2.25405230635	0.0514757452659	0.274456326175	1.34339981749
ENSG00000197254	0.437530968415	0	0.24139933952	0.278022015098
ENSG00000197256	8.95278697372	8.73564828541	13.3099909464	7.57471671732
ENSG00000197258	0.399055529042	1.24311108857	0.521887412354	0.638629344309
ENSG00000197261	0.165413493671	2.73871975323	0.256890498949	0.035036447821
ENSG00000197265	23.2173827276	16.2726038414	8.2717646513	3.65189148618
ENSG00000197272	2.53156451862	2.66281193015	2.78565967489	3.54171588289
ENSG00000197273	0	5.03141484835	2.37524505365	0.844815578392
ENSG00000197275	0.515691324476	0.720313867886	0.0758727520939	0.530258368723
ENSG00000197279	0.487264555	2.62407567054	1.05648968968	1.77626642442
ENSG00000197283	0.770947538356	2.02604865884	0.745952624009	0.146653833755
ENSG00000197291	0.233356848077	3.12096653133	0.195509525857	1.33454569483
ENSG00000197296	2.91509647609	5.23127048274	2.05799457226	7.47662705754
ENSG00000197299	0.527895706663	2.16867919848	0.163831699512	0.48219907427
ENSG00000197301	0.00447829227575	0.0593169867543	0.00988324827804	0
ENSG00000197302	0.803700172319	0.771060096783	0.842307285193	0.468723138535
ENSG00000197308	0.0488121721763	0.210125201181	0	0
ENSG00000197309	0	0.017371814616	0	0
ENSG00000197312	2.74271637715	5.70729096982	4.25967593596	4.7814242651
ENSG00000197320	0	0.0792503550639	0	0
ENSG00000197321	3.93694213644	2.49208706565	4.5122752259	1.34067212634
ENSG00000197322	0.0135189078307	0	0.0198901298846	0
ENSG00000197323	2.94613630048	5.39181279737	2.72988345076	2.75790346845
ENSG00000197324	29.0955171791	14.5015570346	19.679590119	10.650252505
ENSG00000197329	5.10222098337	9.01371871397	5.70960643885	1.98939074149
ENSG00000197332	0.0718763924613	0.645268171635	0.0998754386289	0.0507474414198
ENSG00000197334	0.100436941634	0	0	0
ENSG00000197343	4.19686777479	6.50672782541	3.92015554812	1.88415264809
ENSG00000197345	9.29594557707	21.4715628653	6.93697674872	49.8566792151
ENSG00000197353	0	0	7.82962908281	0.0578042405128
ENSG00000197355	4.21909299114	33.0662610029	1.36188280294	0.714921271079
ENSG00000197358	0	0.237067728797	0.137935227229	0.281617883432
ENSG00000197360	0.00820952212081	0.179419015131	0	0.0312996525657
ENSG00000197361	0.0672821902868	0.297060914019	0.241978234819	0.199515798605
ENSG00000197362	1.47022978885	1.88174300053	1.55550423281	1.24914415925
ENSG00000197363	4.35192057105	6.30029373827	1.0634062339	3.54483307043
ENSG00000197364	0	0	0	0
ENSG00000197372	0.581364840935	0.967828982016	0.313433708876	0.394721602276
ENSG00000197375	0.96340295657	0.705196778498	0.861031248598	0.4725591586
ENSG00000197376	0	0.161770466104	0	0
ENSG00000197380	0.750907117635	0.527343613244	1.69426823638	0.140903901328
ENSG00000197381	1.79721133056	1.88902000505	1.64766542133	0.802492830036
ENSG00000197385	0.074519716732	0.361917241064	0.0730930271056	0
ENSG00000197386	4.28483118581	7.36821568796	3.07644779776	3.95482022227
ENSG00000197403	0	0	0	0
ENSG00000197405	17.3952290306	3.03167893162	10.8097986177	1.58239842955
ENSG00000197406	0.205652044145	0.178759443455	0.33093835873	0.0980087122682
ENSG00000197408	1.7690502272	21.7367916069	15.3342053004	5.90279702967
ENSG00000197409	0.657361004856	3.65695717901	0.386865445978	1.08604463562
ENSG00000197410	0.00165945195624	0.334098801827	0.0305190287561	0.00210894409831
ENSG00000197415	0.197870276225	0.453193906475	0.482172528785	0.00523889515786
ENSG00000197416	0	0.0291891827968	0	0
ENSG00000197417	1.0348040602	1.22612059961	2.48051763563	0.751485248731
ENSG00000197421	0.0196920825799	0.0586868518549	0.00724315316587	0
ENSG00000197428	0	0	0	0
ENSG00000197429	1.20321016314	4.01324083245	1.93119471616	1.60326028707
ENSG00000197430	0	0.00922555764601	0	0
ENSG00000197437	0.0292397589823	0.0387293702477	0	0
ENSG00000197442	4.67699401113	1.6398233001	3.09952867461	0.44028453381
ENSG00000197444	5.98501699789	11.4660046282	25.6808298525	8.11004400856
ENSG00000197446	0	0.16733571594	0	0
ENSG00000197448	50.9166833499	30.5382366833	46.5666634145	34.278871648
ENSG00000197451	53.9225536202	64.4842401647	46.9334605744	34.9871600833
ENSG00000197454	0	0	0	0
ENSG00000197457	4.36335431103	10.4570247369	4.66889163026	1.03623295105
ENSG00000197461	7.33528415723	7.04338989037	7.08153191344	0.827167402183
ENSG00000197462	0	0	0.0237457733419	0.0410223642349
ENSG00000197465	0.148299855437	0.276787445453	0.238026494457	0.0171335922478
ENSG00000197467	0.694080111151	0.310587902351	0.486444181997	0.0178800827276
ENSG00000197468	0	0.0192397516714	0	0
ENSG00000197471	8.5532355282	0.366003566407	1.44042787505	0.897696253166
ENSG00000197472	0.0143863350903	0.423981428606	0.0211663602632	0.137123477894
ENSG00000197475	0	0.0119326235775	0	0
ENSG00000197476	0.338777897174	0	0.373828444272	0.107635482334
ENSG00000197479	0.11584460967	0.204588498002	0.123095645418	0
ENSG00000197483	2.09770024736	4.62308600601	1.40896726938	1.60488948212
ENSG00000197487	0.115213378676	0.55319413921	0.317833885189	0
ENSG00000197496	9.82357656214	5.97625166418	9.05912176048	1.76485594964
ENSG00000197497	0.112045974085	0.49310389635	0.0850845208279	0.0689011080896
ENSG00000197498	6.93004653835	27.5055355505	5.73654775855	6.30334461564
ENSG00000197503	0.015799729415	0.0627823475594	0	0.0200793677571
ENSG00000197506	1.52083707888	0.268588909369	0.416111495642	0.00678169442319
ENSG00000197520	0.44631352435	0.151227552515	0.404681617833	0.250625685143
ENSG00000197530	2.05859643163	7.77192040142	2.46881557895	4.2415402681
ENSG00000197532	0	0	0	0
