gene	fc	log2fc	p.value	fdr
AL163953.1	1.00671140939597	0.00965017003371913	0.965858179083326	0.985894542662957
FAM225B	0.474255453020134	-1.07626373295356	0.000361809667984854	0.00592392046583257
AL442647.1	0.420988407565589	-1.24814758743393	0.0719112375223808	0.244114858251656
AC114737.1	1.0310113399676	0.0440602008195508	0.914183750335798	0.957569399893778
PTPRD-AS1	0.418242830994509	-1.25758728332023	0.0898182883831415	0.278779398116073
AC092100.1	0.366908869044318	-1.44650631657072	0.146822049773849	0.366623756232829
AL096772.1	2.41610738255034	1.27268457586751	0.107044673194334	0.309545514906846
AP001627.1	1.18293458647593	0.242370298211928	0.51343969776192	0.711592924500397
NRG3-AS1	0.40430829183806	-1.30647230317244	0.0310192520781269	0.146385087401234
AC017002.2	0.645973154362416	-0.630453884879898	0.240201322117725	0.479325968085083
AL357500.1	0.857568978374348	-0.221675376072736	0.638326850469463	0.800069409443493
AC087501.1	1.41360091024521	0.499374873981951	0.0950175964630427	0.287854669258907
AL023581.1	1.1241610738255	0.168848764882973	0.817469942740059	0.903924179461962
DBH-AS1	2.96360532415104	1.56735333063873	1.35969125836944e-09	9.10344005119852e-08
AL596247.1	0.831160907426923	-0.266800294335819	0.553647360272889	0.737749311743335
LINC01389	0.698055070524687	-0.518587237766441	0.175005649931817	0.403320823741505
P3H2-AS1	0.661918564099385	-0.595274361838102	0.197011164576075	0.427841434987624
LINC01831	1.18482188951988	0.244670199697916	0.964759806956576	0.985418926607345
AL049637.1	0.759518904910625	-0.396842220112116	0.188566025120893	0.417921408564231
AL161646.1	0.843042003191216	-0.246323582004641	0.182706821682052	0.411695848615451
AL137220.1	0.811150916016688	-0.301957739589719	0.542205993058647	0.730055864057574
OR6V1	0.639557836557442	-0.644853263940514	0.433834955373837	0.653864742510076
AL109610.1	0.964810448031925	-0.0516825644712666	0.951630996147945	0.977133243601004
AC007953.1	0.358032041567439	-1.481839389683	0.0527451673208962	0.202321208293975
AC004540.2	0.927867950325359	-0.108008592299773	0.592603913339387	0.76660495168257
AC073321.1	0.632628437846747	-0.660569685699242	0.0065550780217177	0.0506893502274927
AC025918.1	0.815610145692975	-0.294048373174463	0.200009604003923	0.431961765078114
AC069281.1	0.560536912751678	-0.835118713667002	0.110802203357886	0.313525968278716
LINC00626	0.304308357642643	-1.71639413775514	0.0478111941336651	0.190830195792995
FAM229A	0.962819354289468	-0.0546629521850583	0.745560206439564	0.865331144631096
GS1-594A7.3	5.86768935762224	2.55279249506025	0.503920687473622	0.7042384303296
AL157400.1	0.996644295302013	-0.004849399661396	0.558674420081523	0.741321772471978
AL022315.1	1.06592972759574	0.0921123302256922	0.847627761713665	0.92116719060031
LINC00368	0.972335897855623	-0.040473309392117	0.89064543766126	0.945321563678351
PSG8-AS1	1.03680896699647	0.0521501007516476	0.875640429460652	0.936831033978089
AL109924.1	0.615423578574142	-0.700348376532217	0.307768953333491	0.5436107962809
LINC01456	0.0393930551502772	-4.66591487946834	0.0462481249316228	0.187418170778388
AC098872.1	1.13255033557047	0.179575171476032	0.810630062309365	0.901321179157145
AL513365.2	0.965975374181147	-0.0499416842937978	0.709065586991888	0.845866297408085
AL035404.2	0.286701553480077	-1.80237837310651	0.00614870700857971	0.0482655430925371
AC007879.2	1.02724302366655	0.0387775327388622	0.890591737785197	0.945321563678351
AC000036.1	0.634228187919463	-0.656926096241089	0.0696350440336878	0.239335326197149
AL731557.1	0.621942896143783	-0.685145969888547	0.213334398566766	0.449608496889246
PCA3	0.583340994759584	-0.777588630613711	0.111671149284443	0.314834800708744
AL109741.1	2.22281879194631	1.1523903421498	5.95310766100579e-07	2.40933348583303e-05
LINC01875	0.570469798657718	-0.80977758432446	0.538308697106895	0.727787130766792
AL121574.1	0.93125738294497	-0.102748136792048	0.619834345380086	0.786272902979434
ODF2-AS1	0.706995180397279	-0.500227714705084	0.0136070492051227	0.0844648644913485
AL512444.1	0.487867836861125	-1.03543771949482	0.282431825970105	0.519467861694769
SATB2-AS1	0.74294400929118	-0.428674606279215	0.00407264511027629	0.0359199614490312
AL050320.1	0.539100242951158	-0.891374535152608	0.0154324377536903	0.0917214625297206
PIGBOS1	1.06455030306809	0.0902441228970485	0.156303817589218	0.379949139532398
AC005550.1	0.550875602120852	-0.86020152648192	0.0368585583207993	0.163158457263803
AC010746.1	1.72624514305899	0.787637355340927	0.0184967357128113	0.104486998295512
AC102953.1	0.864709272310334	-0.209712935430096	0.597851340405577	0.770496938647833
AL355482.2	1.07944510452458	0.110289876575867	0.826311618385572	0.908952502681106
UBXN10-AS1	0.88438249930621	-0.177257618369535	0.236052507755971	0.475205619080657
LAMP5-AS1	0.403187919463087	-1.31047568221966	0.272802041628244	0.510507696682131
AL591468.1	7.30187685344155	2.86826733784602	8.24473304840699e-13	9.7569631986781e-11
KCNIP2-AS1	0.900577807030795	-0.151077169151995	0.349312018310794	0.58274769079008
AP001434.1	1.72763929489715	0.788802035913495	0.00584433082352779	0.0463893167047669
PRICKLE2-AS3	0.454964426649768	-1.13617434848221	0.00476057669028689	0.0399984103615932
AC026167.1	1.1302151802394	0.176597471676136	0.805020544264402	0.897984150128865
LINC01772	1.10326373106376	0.14177770300329	0.168186510350215	0.395466721645915
AL035530.1	3.08435547327008	1.62496904604746	7.9908037611013e-07	3.17897976010792e-05
AP000561.1	0.641116213352172	-0.641342201022634	0.218371395479913	0.453678705853713
AL807761.3	1.26621340970203	0.340520579467365	0.00566469859718202	0.0455367731599782
LINC01776	1.30482196016009	0.383852967931489	0.869842051938146	0.933228522328405
AC009531.1	0.932302305223227	-0.101130260684818	0.842124610342959	0.918536805552876
AL139275.1	0.737474637115655	-0.439334661168462	0.533839886783591	0.724485695758505
AC073283.2	3.14449269640742	1.65282728470017	0.026958719596019	0.133338185837203
AL158839.1	0.990125742497879	-0.0143163408481091	0.691556625034636	0.833491462592273
AL122017.1	1.29851854142826	0.376866614274793	0.514354533990187	0.711978166756627
LINC02097	0.95955137155984	-0.0595680487473961	0.709647707670895	0.846197091083825
AP001476.2	0.94586621432259	-0.0802919552790792	0.829791871461804	0.911708098048702
DDC-AS1	1.99328859060403	0.995150600338604	0.27754714095987	0.514124870385144
LINC01907	0.797980419924881	-0.325574747467101	0.177687646258876	0.406360519783326
AL359502.1	0.861791790229437	-0.214588740059042	0.974329239702422	0.991013759892668
AC124944.1	1.29762005898273	0.375868026433572	0.105559219484897	0.306482342535498
AL513185.1	1.88314251875247	0.913142189180373	0.292163393082447	0.528237216738453
AP4B1-AS1	1.1465723873442	0.197327440453651	0.30022101103667	0.535752907368049
AL121885.1	28.0872483221476	4.81184338697554	0.708455519012179	0.84578606145382
AL139420.1	0.489627821842587	-1.03024255708979	0.149212218752588	0.370120730463768
AL049548.1	1.92809788836143	0.947178298180238	0.0424705204809032	0.177733615029527
LINC01733	0.797315436241611	-0.326777494548758	0.643083862262109	0.803554000038554
BX470209.1	0.531806244528742	-0.911027377304875	0.121800670474953	0.329535130917851
AL080316.1	0.774393391843056	-0.36886145322001	0.423213415298487	0.644258123768267
AL513285.1	1.20805369127517	0.272684575867513	0.788524424331649	0.887434072839363
LEMD1-AS1	0.878162106350026	-0.187440812939869	0.555278720179831	0.739185640746296
GAS1RR	0.946160132742267	-0.0798437219333198	0.816192944668513	0.903330360383439
AL031658.1	0.935992012868157	-0.0954318760238381	0.681469055131721	0.8269800358809
LINC00381	3.8163514338011	1.93219402995372	0.049166361254704	0.193702617518006
ZNF32-AS1	0.900434214370978	-0.151307218053616	0.400840982752528	0.627610508751195
AL365271.1	3.71476510067114	1.89327098631939	0.0839576309890422	0.267989767559086
LINC00408	0.679530201342282	-0.557390422690174	0.713713606125797	0.848546934973118
AL135960.1	1.20373921380633	0.267522870751734	0.338720279236443	0.572201705261991
ISM1-AS1	0.598826614516201	-0.739789752286511	0.00886391846764557	0.0633737529613695
AC093382.1	1.02437715841354	0.0347469891580257	0.767118360276403	0.877453948068345
AL008733.1	0.268651474949274	-1.89619233614193	0.0137078837539551	0.0847392019072702
AC091729.2	0.309289798462902	-1.69296884616662	0.0273024811759903	0.13425220994634
AC122683.1	0.573504212480366	-0.802124011781025	0.171328746878168	0.39883624492705
AL122058.1	0.513769960657255	-0.960805554352266	0.0310487767756276	0.146385087401234
AL022157.1	0.914202793397424	-0.129413867703833	0.334375619401646	0.569102069139995
AL606489.1	1.00238202336973	0.0034324468395519	0.990791223080539	0.996118630452733
AL354836.1	0.656187143972132	-0.60782076605593	0.000309631299157805	0.00526316911968421
AL359182.1	1.17141272394476	0.228249470272295	0.249020168389897	0.488849180187307
AC099066.1	1.33953367276094	0.42173084763391	0.244564693037426	0.483799262633707
PSPC1-AS2	0.878321694177399	-0.187178656730171	0.248170322239614	0.48834863031323
AL353803.1	0.523025021755457	-0.935048127575743	0.0100978100812574	0.069080821625985
LINC02089	0.273374218930803	-1.87105090159394	0.243550140875705	0.482961107249912
LINC00375	0.625599232981783	-0.676689351062519	0.445987421390189	0.661726139117105
AL022310.1	1.81208053691275	0.857647076588669	0.0126109120607538	0.0802036849360459
AC084809.1	0.7327253519275	-0.448655561825906	0.289868183744615	0.526823026794013
PARD3-AS1	0.778412521815323	-0.361393176886057	0.0197301905744384	0.108824514265737
AL353658.1	0.117107245582797	-3.09409775480411	0.0238345855720455	0.122703491471945
AC013480.1	0.479515079758312	-1.06035190915293	0.0299380717772073	0.143533863100057
AL392089.1	0.499904769268194	-1.00027480397965	0.0854436852830544	0.270967779413594
AC018980.1	0.966442953020134	-0.0492435190198493	0.953889085140227	0.978484645268376
MRPL23-AS1	0.970436518941705	-0.0432942526886628	0.88176686995856	0.940947205483687
AC093642.1	10.4855285234899	3.39032767725661	3.97084172396217e-06	0.000134505069845371
AL358613.1	0.735019126277495	-0.444146303405463	0.516419504466006	0.713401418906725
AC012558.1	2.04378202896673	1.03124133986792	0.788008740195943	0.887387823668016
AL442071.1	1.29434324065197	0.372220249418428	0.635260649611887	0.797081172087173
AC006037.1	0.243933918430563	-2.03543771949482	0.350184654133423	0.583500404735046
BX322234.1	0.829850433893294	-0.269076755686117	0.1637616875494	0.390264597731161
AL117337.1	1.64566497740036	0.718670663439859	0.308439137430934	0.544051593500317
LINC02542	0.55337269560785	-0.853676634320353	0.0308071507521823	0.145830912598558
AL033380.1	0.76189749847468	-0.392331176419678	0.645728335638017	0.805458867228795
AL121787.1	1.3716125978395	0.455873060156897	0.121101566373674	0.32847816869821
AL390198.1	0.758780450023817	-0.39824558669284	0.0169845425285984	0.0978967250923959
TMEM185B	0.930663528551741	-0.103668423805189	0.0627366573128902	0.224770581437595
ADIPOQ-AS1	0.38830297219559	-1.36474534474778	0.268773891008194	0.505790480482207
LINC01035	0.782489322757779	-0.353857028605042	0.788340080964248	0.887404283361152
LINC01824	1.44620698365475	0.532274048085809	0.000115938114586837	0.00240333798951737
LINC02549	2.83067239151278	1.50114478827958	0.181207629720218	0.409670898167442
LINC01918	1.08567519825169	0.118592556219029	0.442363926192621	0.660691322758646
UPK1A-AS1	1.0257350949529	0.0366581904539241	0.509619498163447	0.708782012545383
LINC00390	1.11153393759081	0.152551997709485	0.86299509608679	0.929616448129439
KIRREL1-IT1	1.02591636551368	0.0369131247298653	0.729298122667428	0.856292307611204
AC004994.1	0.694630872483221	-0.525681562962836	0.562378479186037	0.74397571839681
AL049569.1	0.57269765239912	-0.804154405304379	0.00218007028377304	0.0229811931408865
AP000289.1	0.940180916253283	-0.0889896978126057	0.72338266708342	0.853471044240647
AL158055.1	0.526307992868583	-0.926020790149197	0.00849168168000245	0.0616851064695749
BTBD9-AS1	1.10738255033557	0.147153693783654	0.578905515613692	0.756395715195747
AC114814.1	1.44352178364236	0.529592878904465	0.534987005970596	0.724973694567198
AC016722.1	0.546817254530941	-0.870869327741719	0.015699770398017	0.092781594877269
LINC00606	0.543624161073825	-0.879318517577537	0.181076457750018	0.409616252938398
AL158850.1	5.78713581875315	2.53284950323074	7.87856621704621e-05	0.00176388857376799
AC060234.1	3.05296177414648	1.61020952580589	0.0116194075898274	0.0756475219758329
AL132657.1	0.902789899780299	-0.147537816829906	0.519426644537826	0.714594684892374
AC092634.3	1.17097894006017	0.227715129345559	0.475169927135776	0.682600437736996
AL356421.2	0.0135482656965439	-6.20574800469984	0.333219417829865	0.568272224971071
AL450344.2	4.00854179377669	2.00307751611023	0.00185883049352985	0.0204931677877484
AL359979.1	1.51587506453278	0.600150854296305	0.380175169823096	0.611997381424354
PAPPA-AS2	0.609517998779744	-0.714259271307041	0.125651298247228	0.33439054577664
AL390067.1	0.904222735320054	-0.145249902378515	0.593087744397659	0.767047147711802
SHANK2-AS1	0.845637583892617	-0.241888596962245	0.701648647360831	0.840736494504179
LINC00974	1.35906040268456	0.442609577309825	0.285347952134608	0.522467294262915
AP006216.1	0.896169060926942	-0.158157174709995	0.124525870862115	0.333006969876978
AL365356.1	0.778128701144887	-0.361919300669015	0.0542131281064503	0.204928691812041
PLCG1-AS1	0.684120273186885	-0.547678111477108	0.000598920956366005	0.00856163917594156
AC019118.1	0.713906989074774	-0.486191969010281	0.11025473860289	0.3129867589245
AC021028.1	1.04392477762743	0.0620177589827928	0.562788043894883	0.744412198977541
AC004973.1	0.967660135580613	-0.0474276659910892	0.866279451372166	0.931330104746824
AL020998.1	6.60402684563758	2.72334598487708	0.000523783473885754	0.00779578720423922
BX248123.1	0.467633686945226	-1.09654923379821	0.0412005770524978	0.174882670307761
AL606748.1	0.933300387380637	-0.0995866004810877	0.973515133297333	0.990573898693597
AC073311.1	0.906040268456376	-0.142352923411331	0.857226466742943	0.925856081051268
AC020595.1	2.58868648130393	1.37222024941843	0.0948976705435479	0.287854669258907
AL034380.1	0.919028100622663	-0.121819120196598	0.109149845296945	0.31186558159861
AL360181.1	0.740683504062169	-0.433070887930839	0.129329829764426	0.339159769556135
MIR217HG	1.7332944266122	0.793516739168953	0.273772116360128	0.510673486801842
AL161452.1	0.76889496338304	-0.379141565824282	0.129123129057986	0.338816787866813
AC073409.1	0.336839997949224	-1.56986463398666	0.343026361878677	0.577106653463326
FGF12-AS3	0.964626330927991	-0.0519579037168852	0.950008978360492	0.976833621827879
AL589986.1	0.476863299187566	-1.06835234196755	0.181082893720655	0.409616252938398
AL358972.1	1.47555129434324	0.561254073808445	0.633884556596273	0.796102460991209
LINC02554	0.36241610738255	-1.46428101829869	0.114952786068364	0.319279143479837
HSBP1L1	0.779430644108018	-0.359507441243415	0.0549250965665331	0.206363919140901
SMCR5	0.892716146861429	-0.163726574203897	0.471245387872198	0.680097735600059
AL606760.1	0.965332463743847	-0.0509021979060507	0.567193154916052	0.747700057150334
AC007365.1	0.667409787744099	-0.583355250701067	0.00348641191245223	0.0320496214056204
DISC1-IT1	0.722224011113616	-0.469481709856003	0.0384193701541904	0.167763984853585
TAS2R46	0.906040268456376	-0.142352923411331	0.606017480928449	0.775444394192728
AL451164.1	0.681159770170441	-0.553934864053955	0.277888221824712	0.514552779924585
AC010145.1	0.271812080536913	-1.87931851757754	0.454920301138745	0.669139379381078
AC000124.1	1.12122483221477	0.165075601780917	0.72771281839137	0.855449156185203
AP001136.1	0.480756060813587	-1.05662304938545	0.169801909360763	0.397366220428979
AL021393.1	0.757809415712594	-0.400093029575611	0.0872116196002701	0.274354896981516
NAALADL2-AS2	9.68959731543624	3.27643671072862	0.410533665257729	0.634305605856509
AC244035.2	0.457253967258358	-1.12893240764901	0.32941040825324	0.565178547762807
AC117465.1	0.914429530201342	-0.129056100797873	0.757894596735459	0.872175847474127
AC005828.1	0.711611026298355	-0.490839229781568	0.179154966555813	0.40811885534364
AL138749.1	1.29812114604981	0.376425027905294	0.817387915001584	0.903924179461962
AC011893.1	1.56841353705555	0.649305998993807	0.0253233589717908	0.128179795899985
LINC00840	1.58841369239842	0.667586702307272	0.0140961328357476	0.0861338208375194
LINC01941	0.981271048869721	-0.0272763989646382	0.950088855184132	0.976833621827879
MEIS1-AS3	0.550880121074108	-0.860189691786958	0.00627948597508334	0.0491271250050662
LINC01509	0.623158917671353	-0.682327969359177	0.12954285090626	0.339337661284008
AL591885.1	0.965510093026872	-0.0506367543197156	0.78632147395682	0.886769536794006
AC093655.1	0.604026845637584	-0.727315424132487	0.400760229108454	0.627589176203508
AL158834.1	0.410090545448459	-1.2859856118705	0.0146988428458077	0.0887722750422842
LINC00348	0.595814380027284	-0.747065151320573	0.474412348656602	0.682061096263055
AL109811.1	1.06948365801648	0.0969144379225779	0.510414904198852	0.709470380181007
AC004112.1	0.769876942834273	-0.377300231093463	0.0628119989596459	0.224770581437595
AL451105.2	3.17114093959732	1.66500199864627	0.0784453094300644	0.258254153254928
LINC02051	0.972538636783449	-0.0401725286048523	0.820150186275158	0.905285592309023
AC104463.2	0.837908997905008	-0.255134528051347	0.27572751039173	0.512626726381289
AC096637.1	1.13470757430489	0.182320548214849	0.936424789335961	0.969004722589019
AC135178.1	0.809083929765472	-0.305638727490608	0.342286058473934	0.576063431264232
AC002472.1	0.548611538698356	-0.866143128829804	0.0880722217794774	0.275222953057601
AL035416.1	0.765854884900422	-0.384857040423629	0.0945411053160982	0.287234028854798
Z97652.1	0.554226759960017	-0.851451724144593	0.106493689042126	0.308142834681162
AL731577.1	0.876170809056715	-0.19071594497273	0.664951117759171	0.816594803422608
AL451069.1	0.342068592879081	-1.54764244613861	0.0521614601653275	0.201511359952747
LINC00354	0.127163546450018	-2.97524293757607	0.0528210326597159	0.202469796775598
BSN-AS2	0.778876722006358	-0.360533093460864	0.135540936010847	0.348411385967942
AL365184.1	0.990255549819308	-0.0141272132494064	0.916223698856884	0.958569310722136
AL160004.1	0.834412763264849	-0.261166869246755	0.0147689357154893	0.0889657087655342
AC007271.1	1.88314251875247	0.913142189180373	0.374531207187723	0.606631136424759
AC119428.1	5.36654620547238	2.42399389914248	0.00503801897192559	0.041941620096645
AC062021.1	1.14765100671141	0.198683994423736	0.715672872119258	0.849346084475522
AL031847.1	0.964136613524841	-0.052690510993664	0.0911613569016293	0.280905578666227
AL023802.1	0.622902684563758	-0.682921304774033	0.0540539850494828	0.204662741667282
AL358075.1	0.688334479569331	-0.538818316653753	0.0440094550979149	0.181733390331451
AC078883.2	1.05419779663163	0.0761455818206261	0.801828785493629	0.896639546265492
AC092167.1	0.461933276304534	-1.11424361748083	0.0101270611703329	0.0692089874864343
LINC00423	2.62274814553161	1.39107927666974	0.0106809023606573	0.0718469416002141
AL391845.1	1.20805369127517	0.272684575867513	0.455423860543837	0.669564030857734
MAGI2-AS2	0.501400925262266	-0.995963436429807	0.13185883545782	0.343192720683507
LINC01692	1.40939597315436	0.495076997203961	0.641517619313038	0.802702612180596
AC025946.1	0.809823602779593	-0.304320403074724	0.387551943906679	0.617244143710995
AC145625.1	0.115419142478519	-3.1150455774156	0.0650360060003553	0.229355571519171
AL136988.2	0.724832214765101	-0.464281018298693	0.0115110616535189	0.0753045549379682
LINC01247	2.49161073825503	1.31707869522597	0.154010848171879	0.377318506173714
AC007036.1	3.55548809504275	1.83004762565659	1.11928081488414e-11	1.05698548872241e-09
AC003666.1	0.669681937554713	-0.578452038218004	0.37691525383348	0.609123717906517
AL589765.1	0.772832827213106	-0.371771718814472	0.190217570848799	0.420324270799785
AC012065.1	0.653191821445294	-0.614421367726553	0.698200552534457	0.838253109752746
AL512288.1	1.41127767672333	0.497001874128453	0.244006857197904	0.483309344903222
AC105446.1	0.744762809798149	-0.425147062081129	0.630095037666833	0.793368149110737
AC079779.1	Inf	Inf	0.985574851176994	0.99454849491723
Z98257.1	2.13547003616968	1.09455365495842	0.0446061055660666	0.183548627173044
AL162584.1	0.531127053922703	-0.912871077288563	0.12869317640803	0.33863003271564
AC104170.1	1.36417927425776	0.448033249264847	0.0725799806209765	0.245584596028053
FOCAD-AS1	0.993957922538396	-0.00874331576588682	0.887221768317796	0.943700409623419
AP000472.1	1.92080536912752	0.941711341377144	0.346630698017641	0.58030291267364
AL158166.1	1.17232661875833	0.229374571138449	0.941152191332931	0.972021301099172
LINC02094	0.857992678462477	-0.220962758107697	0.532929988623837	0.724260844784427
AC244021.1	1.45836544254669	0.544352280767523	0.529711042804288	0.722303484160472
L29074.1	0.795680476358682	-0.329738894919865	0.167470953324749	0.394677575657444
AC084149.1	1.02926174496644	0.0416099114312644	0.965349933738597	0.985894542662957
AP000402.1	1.86699206833435	0.900715798480555	0.294798398549581	0.53099800852377
AL355990.1	0.51522400841486	-0.956728273146707	0.018898377019169	0.105923816997728
AL512785.1	0.149449941188681	-2.74226576559846	0.003336952326831	0.0310728758003416
AC073636.1	0.615706922763173	-0.699684305155296	0.120563827891711	0.327625070401128
AC025822.1	0.949011631670947	-0.0755023249737987	0.834661615115096	0.915122720735432
AC104667.1	0.80928885968135	-0.305273358798208	0.0818381032295857	0.264467482576356
AL139275.2	3.24267043447545	1.69718240439542	0.0548402107478483	0.206188641457106
AC241644.1	0.680359908547828	-0.555629964825737	0.463471955563048	0.674331315754822
LINC01153	1.35906040268456	0.442609577309826	0.549666544759433	0.735144023726592
IL21-AS1	4.41329292054557	2.14185550552687	3.99203817058873e-08	1.96429288720179e-06
AL669970.2	7.2868770526917	2.8653006491321	0.462538522801068	0.674087708443832
AC068535.1	0.2043699853661	-2.290744763304	0.0987844987892032	0.294307291007094
AC092755.1	0.549323191300575	-0.864272894114048	0.00761204341262981	0.0570232322633622
AF178030.1	1.71933625746446	0.781851726046465	0.175079292462913	0.403320823741505
AL590677.1	0.412751677852349	-1.27665401512292	0.139517385388362	0.355698946276466
AC018511.1	0.956122896361	-0.064732026288857	0.810648481524879	0.901321179157145
MGAT3-AS1	1.12753392863268	0.173170846282116	0.918829021883193	0.959990933577447
AC092535.1	1.07623567800067	0.105994039094924	0.728775329059728	0.856008585668743
AL023581.2	0.777576944571713	-0.362942651721914	0.090098019810762	0.278916022255236
AC009365.2	0.64789471710847	-0.626168700675587	0.0514684805880874	0.199825093446025
ST7-AS1	0.838669685624703	-0.253825385227386	0.384023700432599	0.614493746181005
AL162724.1	0.668512811433188	-0.580972886380222	0.0557051237777733	0.208048839091024
AC079145.1	0.680902989627822	-0.554478827270271	0.000540518253996665	0.00797450890593984
SPATA13-AS1	2.76978099611445	1.46977190829235	7.88646297823316e-05	0.00176388857376799
AL355613.1	0.767400485998611	-0.381948416280296	0.136501400256944	0.350110175857935
AL356276.1	16.6669267988138	4.05891620635936	5.04983240990419e-06	0.000167414479433313
AL133346.1	1.05137846079933	0.0722820843668349	0.851218234824856	0.922885222936052
AC017101.1	0.559381383133936	-0.838095854851024	0.0222946721520659	0.117175388867402
AL606534.1	1.11469269542455	0.156646034904712	0.550385982517542	0.735500078695898
AL672291.1	0.926343691839152	-0.110380533673051	0.809453045528681	0.900687517572916
AL356272.1	1.18482188951988	0.244670199697917	0.579210281857563	0.756395715195747
AC092042.1	0.797636632200886	-0.326196426524166	0.217325572443317	0.452936136347292
FAM155A-IT1	1.38679632926996	0.471755922969342	0.744563544425136	0.864711127556596
AC105760.2	0.769681744898272	-0.377666064624868	0.000319353117153286	0.00536210560906428
MIS18A-AS1	0.676041136845762	-0.564817058264973	0.00074249006025458	0.0100748034445865
LINC01985	1.56006933641495	0.641610150292045	0.0719367241933162	0.244114858251656
AL162427.1	0.82480907197408	-0.277867894067812	0.582970729660615	0.759185590137497
AL603839.1	0.420661553211889	-1.24926812732784	0.153727532195403	0.377305098137932
AC110015.1	0.916881775942179	-0.125192372253148	0.406380796219237	0.631995760748521
LINC01364	0.970035677752551	-0.0438902845256427	0.930784480037522	0.966663419670162
AC009229.1	0.320155571892712	-1.64315497646849	0.225358686152479	0.462846739200247
AC118345.1	0.466344255823135	-1.1005327477167	0.193250745145043	0.424032009322394
AC016994.1	1.19432580841977	0.256196453078944	0.784558153009559	0.885956537321702
AL035541.1	1.03947820440011	0.0558595083323698	0.750159315607237	0.867455662127867
AL356489.1	0.424706375838926	-1.23546232780281	0.0709695486696556	0.242328090033824
AC010998.1	0.491850431447747	-1.02370842691271	0.297134311649968	0.532983246280804
AL365500.1	0.586261350177655	-0.770384146024373	0.215816694161806	0.451722096752165
AF130417.1	0.611204495540042	-0.710272940143491	0.508317872230806	0.708024998135549
LINC00434	1.37200383509108	0.456284514206902	0.517319303744156	0.713651788505845
AL139280.1	0.96225444569637	-0.0555096634635733	0.867730589226333	0.93224662981192
LINC00307	1.39789069990412	0.483251561807171	0.499297388433941	0.70107813175919
ARHGEF7-AS1	0.471140939597315	-1.08576939504496	0.106394196764607	0.308128994270661
AC017074.1	0.99593755562303	-0.00587280542247029	0.362026859526932	0.595434921950203
AC008060.2	0.280268456375839	-1.835118713667	0.0356530252526485	0.15963607906466
AL157832.1	0.812839946939923	-0.298956789927922	0.331702345191378	0.567029662679502
AL133410.1	1.09194485917637	0.12690000515762	0.570398680906253	0.750215528655673
HPN-AS1	1.0231709495496	0.0330472080971328	0.797401260091251	0.894087836482742
AC012501.1	0.801497160557563	-0.31923068549541	0.596058207293032	0.769263967418906
LINC01806	2.83207408204305	1.5018590042621	2.56370793914111e-06	9.04456812189821e-05
AC245884.1	0.416978140684942	-1.26195633987938	0.000194816479073835	0.00367947325830563
ZMYM4-AS1	1.02188756402854	0.0312364685436764	0.991395341944715	0.996297436508775
LINC01724	4.30679415279949	2.10661437028691	0.000107756576816511	0.00226385671159003
AC053503.1	0.143768750973527	-2.79817796371853	0.0103550761438046	0.0702506485023947
AP001471.1	1.03971834085158	0.0561927559707496	0.697067129698464	0.837480950118273
AC079612.2	1.48029114283014	0.565880952211559	0.487538117288714	0.692288737250251
AL590783.1	0.395363026235509	-1.33875013621483	0.026362152886098	0.131655858617591
LINC01537	1.27610869063834	0.351751213716269	0.207150107566037	0.440992573864533
AL355300.1	0.374066572046017	-1.41863304773216	0.157264084831513	0.381193136917245
STK4-AS1	1.15588338527319	0.208995854608099	0.119825506262435	0.326984430253213
AC124861.1	0.423949323475577	-1.23803627146664	0.0310269938851735	0.146385087401234
CCDC148-AS1	0.779194630872483	-0.359944358483958	0.32022591365449	0.556363513613794
AC008080.2	0.590895827254158	-0.759024283859825	0.0448895060769108	0.184228267038208
AL157702.2	1.00112964316566	0.00162881077869987	0.962198149025751	0.983769739199666
CR559946.1	0.929935835976105	-0.104796918787727	0.599877896605149	0.771424821920432
AL445472.1	1.01373287717624	0.01967754628319	0.682261549267814	0.827450753171995
NCAM1-AS1	0.71489608542701	-0.484194542414916	0.179726355583242	0.408891999897614
AC006458.1	0.240824829719817	-2.05394394918957	0.0314318600711418	0.147592395683126
AL138921.1	1.07497526671836	0.104303466332635	0.410136358824975	0.634091180929491
AC004771.1	1.39494916765276	0.480212550791777	0.00260918944749696	0.0261730817002673
AC099066.2	1.03063881093885	0.0435388264360479	0.984748535717827	0.99448337570492
LINC01839	0.374234023927633	-1.41798736602476	0.140025210778118	0.35650982465985
AL592301.1	1.39916027102534	0.484561229814977	0.0245174317612023	0.125132836122194
AL160163.1	0.720376279018594	-0.473177418787089	0.330728447304229	0.566193051427805
AL008719.1	0.593959731543624	-0.751562970379164	0.183675210801128	0.412568299260104
AL162414.1	8.46360969336495	3.08127309786423	1.50579610483916e-09	9.70875019595953e-08
DNAJC9-AS1	1.05920638634415	0.0829837258220189	0.241827232069427	0.481235162328027
AC092614.1	0.746304190096136	-0.422164308785262	0.0160226273729196	0.0939157011344362
AL590422.1	1.21812080536913	0.284657217533589	0.604228960161222	0.774145066266584
MIR4290HG	1.51006711409396	0.594612670754876	0.302893546851162	0.538380498751156
CNTN4-AS2	0.543851238835343	-0.878716013897496	0.0254498524552523	0.128472284343496
AL136528.1	2.30678964054844	1.20588644859188	0.00254708003888576	0.0256601845727834
Z94721.1	0.897272136826153	-0.156382483315389	0.469184351047303	0.678484841135535
