country,province,lng,lat
Kyrgyzstan,Jalal-Abad,72.84422522,41.29950625
Kyrgyzstan,Naryn,75.89393571,41.29941581
Kyrgyzstan,Osh,72.79001664,40.54040529
Kyrgyzstan,Talas,72.24291825,42.51837242
Kyrgyzstan,Ysyk-Köl,77.21608584,42.53313465
Laos,Attapu,106.8390005,14.8079971
Laos,Bokeo,100.4127778,20.2775
Laos,Champasak,105.8425201,15.00268014
Laos,Houaphan,104.0333047,20.41669802
Laos,Khammouan,104.8361226,17.41119692
Laos,Louang Namtha,101.4166986,20.95000205
Laos,Louangphrabang,102.1416101,19.88453432
Laos,Phôngsali,102.0999967,21.68330399
Laos,Saravan,106.4269987,15.715998
Laos,Savannakhét,104.772974,16.53758099
Laos,Vientiane [prefecture],102.59998,17.96669273
Laos,Xaignabouri,101.7500577,19.2504645
Laos,Xiangkhoang,103.3665999,19.33368939
Latvia,Daugavpils,26.50999914,55.87995994
Latvia,Jelgava,23.71280554,56.65270347
Latvia,Latgale,27.3165649,56.50002545
Latvia,Liepaja,21.01002478,56.50997316
Latvia,Riga,24.09996537,56.95002382
Latvia,Ventspils,21.56058549,57.38986778
Lebanon,An Nabatiyah,35.45000164,33.38330402
Lebanon,Beirut,35.50970821,33.87197512
Lebanon,Mount Lebanon,35.71872547,33.84171003
Lebanon,North Lebanon,35.8699963,34.42000368
Lebanon,South Lebanon,35.36878658,33.56302757
Lesotho,Berea,27.75300351,-29.15299794
Lesotho,Leribe,28.15299961,-28.81399945
Lesotho,Mafeteng,27.25000565,-29.81664386
Lesotho,Maseru,27.48327307,-29.31667438
Lesotho,Mohale's Hoek,27.47999751,-30.15899991
Lesotho,Mokhotlong,29.07800155,-29.29100403
Lesotho,Quthing,27.71600451,-30.41099991
Liberia,Bong,-9.489999839,7.010410582
Liberia,Grand Bassa,-10.05247197,5.916084614
Liberia,Grand Cape Mount,-11.36859318,6.753320332
Liberia,GrandGedeh,-8.130005332,6.070390441
Liberia,GrandKru,-8.166698518,4.799996997
Liberia,Lofa,-9.749996524,8.416701115
Liberia,Margibi,-10.34900054,6.525999009
Liberia,Maryland,-7.716981447,4.375377623
Liberia,Montserrado,-10.70237658,6.371927848
Liberia,Nimba,-8.684999462,7.371000109
Liberia,River Cess,-9.577997442,5.464998046
Liberia,Sinoe,-9.038812908,5.011126932
Libya,Ajdabiya,19.98088863,29.84218879
Libya,Al Butnan,24.23830318,30.91519177
Libya,Al Hizam Al Akhdar,20.82998409,32.50045677
Libya,Al Jabal al Akhdar,21.74109127,32.79427604
Libya,Al Jufrah,16.75834631,28.83353589
Libya,Al Kufrah,23.28998897,24.19998151
Libya,Al Marqab,14.25999752,32.66042116
Libya,Al Qubbah,22.63913928,32.76481113
Libya,An Nuqat al Khams,12.07914872,32.93440961
Libya,Ash Shati',14.28335526,27.53331809
Libya,Az Zawiyah,12.71998816,32.76041506
Libya,Bani Walid,13.98998816,31.77039797
Libya,Benghazi,20.04109167,31.88868533
Libya,Ghadamis,10.30890363,30.72721444
Libya,Ghat,10.17275346,24.96474103
Libya,Misratah,15.09999792,32.37997316
Libya,Mizdah,13.00165056,31.80204978
Libya,Murzuq,14.72269107,25.54713442
Libya,Sabha,14.7333278,27.27514264
Libya,Surt,17.42833126,30.94020317
Libya,Tajura' wa an Nawahi al Arba,13.18001176,32.89250002
Lithuania,Kauno,23.88003048,54.95040428
Lithuania,Klaipedos,21.11994055,55.72040896
Lithuania,Panevezio,24.37002641,55.74002016
Lithuania,Vilniaus,25.31663529,54.68336631
Lithuania,Šiauliai,23.32502559,55.93863853
Luxembourg,Diekirch,6.166701555,49.88330105
Luxembourg,Grevenmacher,6.333300575,49.69999811
Luxembourg,Luxembourg,6.130002806,49.61166038
Macedonia,Bitola,21.33951371,41.03905703
Macedonia,Centar,21.43346147,42.00000612
Macedonia,Tetovo,20.9700789,42.00923037
Madagascar,Antananarivo,47.27495907,-19.38332721
Madagascar,Antsiranana,49.29561069,-13.701788
Madagascar,Fianarantsoa,47.34162166,-21.96655455
Madagascar,Mahajanga,46.37972517,-16.21410636
Madagascar,Toamasina,49.18499752,-17.14933782
Madagascar,Toliary,44.69005724,-22.57415744
Malawi,Blantyre,34.98994665,-15.79000649
Malawi,Chiradzulu,35.1833333,-15.7
Malawi,Chitipa,33.59997982,-9.824556662
Malawi,Dedza,34.3333333,-14.3666667
Malawi,Lilongwe,33.78330196,-13.98329507
Malawi,Machinga,35.5166667,-14.9666667
Malawi,Mangochi,35.26998124,-14.45959674
Malawi,Mchinji,32.9,-13.8
Malawi,Mulanje,35.5,-16.0333333
Malawi,Mwanza,34.5166667,-15.6166667
Malawi,Mzimba,33.80999001,-11.67999328
Malawi,Nkhata Bay,34.30001461,-11.59961627
Malawi,Nkhotakota,34.30001461,-12.91628009
Malawi,Nsanje,35.19995605,-16.73333924
Malawi,Ntcheu,34.6333333,-14.8166667
Malawi,Salima,34.43328813,-13.78294554
Malawi,Zomba,35.31003048,-15.39003091
Malaysia,Johor,103.1369627,1.850609252
Malaysia,Kedah,100.4261334,5.881513081
Malaysia,Kelantan,102.2299768,6.119973978
Malaysia,Melaka,102.2464615,2.206414407
Malaysia,Negeri Sembilan,101.9400203,2.710492166
Malaysia,Pahang,102.4014467,3.935553283
Malaysia,Perak,100.9388067,4.492269713
Malaysia,Perlis,100.1899987,6.433001991
Malaysia,Pulau Pinang,100.3646894,5.415342151
Malaysia,Sabah,117.6124875,5.285076619
Malaysia,Sarawak,112.2983803,2.849818287
Malaysia,Selangor,101.6254866,3.041937889
Malaysia,Trengganu,103.2839435,4.781825683
Mali,Bamako,-7.800003942,13.15909643
Mali,Gao,0.666667031,16.36120933
Mali,Kayes,-10.55108925,14.04698366
Mali,Kidal,0.972591511,19.8281295
Mali,Mopti,-4.365015505,14.19498497
Mali,Sikasso,-6.213317846,11.71041655
Mali,Ségou,-5.840829815,13.78612749
Mali,Timbuktu,-3.549122153,18.68754666
Mauritania,Adrar,-13.04998926,20.51664044
Mauritania,Assaba,-11.39998661,16.61997906
Mauritania,Brakna,-13.89298322,16.88292881
Mauritania,Dakhlet Nouadhibou,-17.05602381,20.90000205
Mauritania,Guidimaka,-12.18332381,15.16701866
Mauritania,Hodh ech Chargui,-7.708312725,16.43373721
Mauritania,Hodh el Gharbi,-9.616658774,16.66659121
Mauritania,Inchiri,-14.39099948,19.74699906
Mauritania,Nouakchott,-15.97534041,18.08642702
Mauritania,Tagant,-11.41660059,18.5500163
Mauritania,Tiris Zemmour,-10.63839567,24.00577157
Mauritania,Trarza,-15.67423907,16.69813106
Mexico,Aguascalientes,-102.2904135,21.87945992
Mexico,Baja California,-115.7364936,31.17508178
Mexico,Baja California Sur,-111.6149161,25.56559277
Mexico,Campeche,-91.01482452,19.27802723
Mexico,Chiapas,-92.78067814,15.88407566
Mexico,Chihuahua,-106.2193834,29.09587717
Mexico,Coahuila,-101.877381,26.81608654
Mexico,Colima,-103.9743568,19.06664757
Mexico,Distrito Federal,-99.1309882,19.44244244
Mexico,Durango,-104.3980052,24.7643915
Mexico,Guanajuato,-101.2960034,20.78816909
Mexico,Guerrero,-99.92460127,17.52115662
Mexico,Hidalgo,-98.73003076,20.17043418
Mexico,Jalisco,-103.4825012,20.41305503
Mexico,Michoacán,-101.9727823,19.23331161
Mexico,Morelos,-99.23999964,18.92110476
Mexico,México,-99.26998919,19.51693402
Mexico,Nayarit,-105.1459957,21.77732835
Mexico,Nuevo León,-99.97999323,25.5575989
Mexico,Oaxaca,-96.41257986,16.59271275
Mexico,Puebla,-97.88799947,18.88414577
Mexico,Querétaro,-100.1900063,20.50500033
Mexico,Quintana Roo,-87.36828874,20.19375247
Mexico,San Luis Potosí,-99.69285498,22.14159109
Mexico,Sinaloa,-107.4723819,24.56724518
Mexico,Sonora,-110.3530224,29.2596508
Mexico,Tabasco,-92.34798104,18.05213971
Mexico,Tamaulipas,-98.50861275,24.13034493
Mexico,Tlaxcala,-98.2300096,19.31999514
Mexico,Veracruz,-96.33110312,19.39806961
Mexico,Yucatán,-89.17432463,20.72915202
Mexico,Zacatecas,-103.0559889,23.07034503
Moldova,Balti,27.90531449,47.75908612
Moldova,Bender,29.63998897,46.85309491
Moldova,Cahul,28.19444413,45.90788129
Moldova,Chisinau,28.85771114,47.00502362
Moldova,Transnistria,29.1608333,47.2630556
Mongolia,Arhangay,101.4501794,47.47688112
Mongolia,Bayan-Ölgiy,89.95000281,48.93369143
Mongolia,Bayanhongor,100.9833345,46.30000205
Mongolia,Bulgan,103.5317061,48.81059816
Mongolia,Dornod,114.5060233,48.06658673
Mongolia,Dornogovi,110.6916567,44.6001575
Mongolia,Dundgovi,106.2660095,45.74998395
Mongolia,Dzavhan,96.79999813,48.35822268
Mongolia,Govi-Altay,95.8450435,46.39612022
Mongolia,Hentiy,110.6500313,47.31668418
Mongolia,Hovd,91.63325924,48.01664146
Mongolia,Hövsgöl,100.1544445,49.6452759
Mongolia,Orhon,104.118337,49.05329653
Mongolia,Selenge,106.3388845,49.57776184
Mongolia,Sühbaatar,113.2833073,46.69997764
Mongolia,Töv,106.9470006,47.71099805
Mongolia,Ulaanbaatar,106.9166158,47.9166734
Mongolia,Uvs,92.0666178,49.98331728
Mongolia,Ömnögovi,104.4402811,43.58355288
Mongolia,Övörhangay,102.7665848,46.24997927
Montenegro,Podgorica,19.26630692,42.46597251
Morocco,Chaouia - Ouardigha,-7.620010622,33.01042564
Morocco,Doukkala - Abda,-8.874985699,32.79016777
Morocco,Fès - Boulemane,-5.000377239,34.05459963
Morocco,Gharb - Chrarda - Béni Hssen,-6.075001568,34.54037101
Morocco,Grand Casablanca,-7.616367433,33.59997622
Morocco,Guelmim - Es-Semara,-10.95112512,28.04788617
Morocco,Laâyoune - Boujdour - Sakia El Hamra,-13.34679577,27.05369261
Morocco,Marrakech - Tensift - Al Haouz,-7.999987428,31.6299931
Morocco,Meknès - Tafilalet,-5.004976442,32.92041821
Morocco,Oriental,-1.909971559,34.69001304
Morocco,Oued el Dahab,-15.23506022,23.79890173
Morocco,Rabat - Salé - Zemmour - Zaer,-6.83613082,34.02529909
Morocco,Souss - Massa - Draâ,-9.680014081,30.07520429
Morocco,Tanger - Tétouan,-5.967570572,35.32269621
Morocco,Taza - Al Hoceima - Taounate,-4.019971966,34.22037762
Mozambique,Cabo Delgado,39.9607888,-12.47406764
Mozambique,Gaza,32.91236029,-23.60986509
Mozambique,Inhambane,35.10824309,-23.70243748
Mozambique,Manica,33.04002261,-19.51325899
Mozambique,Maputo,32.52459326,-25.96243468
Mozambique,Nampula,39.66805397,-15.22005196
Mozambique,Nassa,36.42648257,-13.76267115
Mozambique,Sofala,34.75195946,-18.77724879
Mozambique,Tete,32.64667883,-15.96305364
Mozambique,Zambezia,37.32324093,-17.44575383
Myanmar,Ayeyarwady,95.23798322,16.75506557
Myanmar,Bago,96.06474068,18.26890684
Myanmar,Chin,93.6167046,22.6500031
Myanmar,Kachin,97.39275264,25.35962648
Myanmar,Kayah,97.20600363,19.66500009
Myanmar,Kayin,97.61670064,16.8499981
Myanmar,Magway,94.98762813,20.44496523
Myanmar,Mandalay,95.86502505,21.06612456
Myanmar,Mon,97.75312686,16.00517594
Myanmar,Rakhine,93.2147042,19.78450496
Myanmar,Sagaing,95.60161616,22.18775461
Myanmar,Shan,97.218994,21.9328719
Myanmar,Tanintharyi,98.4032336,13.27602297
Myanmar,Yangon,96.3429976,16.76902681
Namibia,Caprivi,24.26000728,-17.4996179
Namibia,Erongo,15.28486787,-22.20018911
Namibia,Hardap,17.32664926,-24.25972207
Namibia,Karas,17.12187968,-27.25810236
Namibia,Kavango,19.18496822,-17.76476968
Namibia,Khomas,17.0835461,-22.57000608
Namibia,Kunene,14.98003109,-19.08455992
Namibia,Ohangwena,15.88000199,-17.39952065
Namibia,Omaheke,18.96300054,-22.455
Namibia,Oshana,15.77003454,-17.78001422
Namibia,Oshikoto,17.71001949,-19.24002846
Namibia,Otjozondjupa,17.25214586,-20.41144124
Nepal,Achham,80.5930026,28.69499706
Nepal,Banke,81.61666134,28.0503408
Nepal,Bhaktapur,85.32498796,27.69165468
Nepal,Bhojpur,87.28334387,26.48374392
Nepal,Dhawalagiri,83.58329762,28.26669606
Nepal,Gorkha,83.97199855,28.26399603
Nepal,Janakpur,86.08699853,27.32599808
Nepal,Karnali,82.21670162,29.25000013
Nepal,Lumbini,83.38329953,27.53330409
Nepal,Mahakali,80.60000455,29.30000416
Nepal,Mechi,87.92600453,26.90800207
Nepal,Narayani,85.00998191,27.32269579
Nepal,Rapti,82.18330255,28.35000004
Nepal,Sagarmatha,86.73329761,26.5332961
Netherlands,Drenthe,6.550002585,53.00000109
Netherlands,Friesland,5.783357298,53.25037884
Netherlands,Gelderland,5.922999562,51.98799603
Netherlands,Groningen,6.580001179,53.22040651
Netherlands,Limburg,5.677002477,50.85299707
Netherlands,Noord-Brabant,5.408337953,51.55665515
Netherlands,Noord-Holland,4.773315591,52.36520032
Netherlands,Overijssel,6.096996529,52.52400009
Netherlands,Utrecht,5.120038614,52.10034568
Netherlands,Zeeland,3.609999541,51.50199618
Netherlands,Zuid-Holland,4.374967813,52.00000297
New Caledonia,Sud,166.4442852,-22.26252776
New Zealand,Auckland,175.2283265,-37.44120615
New Zealand,Bay of Plenty,176.5768082,-37.83966836
New Zealand,Canterbury,172.0546811,-43.79803852
New Zealand,Gisborne,177.2556815,-39.25766966
New Zealand,Manawatu-Wanganui,175.2285443,-40.71260239
New Zealand,Marlborough,173.9592419,-41.52099404
New Zealand,Nelson,173.2474507,-41.29258421
New Zealand,Northland,174.3100215,-35.71995278
New Zealand,Otago,170.0378275,-45.33574827
New Zealand,Southland,168.3650097,-46.40942951
New Zealand,Taranaki,174.0805265,-39.0641931
New Zealand,West Coast,171.2478306,-42.32428795
Nicaragua,Atlántico Norte,-83.38337061,14.03334108
Nicaragua,Atlántico Sur,-83.76494938,11.99997683
Nicaragua,Boaco,-85.66000167,12.46997398
Nicaragua,Carazo,-86.19499748,11.84599813
Nicaragua,Chinandega,-87.13004114,12.63037762
Nicaragua,Chontales,-85.37996708,12.10999595
Nicaragua,Estelí,-86.35998478,13.08998781
Nicaragua,Granada,-85.94998397,11.93372764
Nicaragua,Jinotega,-86.00000362,13.09100402
Nicaragua,León,-86.87943628,12.43555747
Nicaragua,Madriz,-86.58299659,13.47599712
Nicaragua,Managua,-86.26849166,12.15301658
Nicaragua,Masaya,-86.09499852,11.96900098
Nicaragua,Matagalpa,-85.91665267,12.91707847
Nicaragua,Nicaragua,-85.05333066,11.20269252
Nicaragua,Nueva Segovia,-86.47299861,13.62999605
Niger,Agadez,9.20676591,18.94360984
Niger,Diffa,12.85985043,13.78511335
Niger,Dosso,3.323326578,12.46909548
Niger,Maradi,7.096403767,13.49164288
Niger,Niamey,1.496401054,14.15351463
Niger,Tahoua,5.492815171,14.25553252
Niger,Zinder,9.626662758,13.89369845
Nigeria,Abia,7.417991254,5.316200505
Nigeria,Adamawa,12.59668819,9.646924933
Nigeria,Akwa Ibom,7.704995783,4.789200268
Nigeria,Anambra,6.924993041,6.17542279
Nigeria,Bauchi,10.01501115,10.99538699
Nigeria,Benue,8.32999772,7.46018933
Nigeria,Borno,13.01333804,11.33025888
Nigeria,Cross River,8.330023558,4.960406513
Nigeria,Delta,5.720001993,5.705193094
Nigeria,Edo,5.620008096,6.340477314
Nigeria,Ekiti,5.219980834,7.630372741
Nigeria,Enugu,7.441679849,6.658532836
Nigeria,Federal Capital Territory,7.533328002,9.083333149
Nigeria,Gombe,11.19150265,10.16807314
Nigeria,Imo,7.029655216,5.638356243
Nigeria,Jigawa,9.350334607,11.7991891
Nigeria,Kaduna,7.575005045,10.79999839
Nigeria,Kano,8.5200378,11.99997683
Nigeria,Katsina,7.459999144,12.25540052
Nigeria,Kebbi,4.358457193,11.93680239
Nigeria,Kogi,6.739939737,7.455396341
Nigeria,Kwara,4.549995889,8.490010192
Nigeria,Lagos,3.391531071,6.443261653
Nigeria,Nassarawa,8.196827554,8.669727904
Nigeria,Niger,6.009992905,9.70025501
Nigeria,Ogun,3.635012979,6.990437641
Nigeria,Ondo,5.34749243,7.267907785
Nigeria,Osun,4.433344956,7.626919032
Nigeria,Oyo,3.922488972,7.832621378
Nigeria,Plateau,8.890041055,9.929973978
Nigeria,Rivers,7.010000772,4.810002257
Nigeria,Sokoto,5.240031289,13.06001548
Nigeria,Taraba,10.57001603,8.385391255
Nigeria,Yobe,11.13399358,12.30256464
Nigeria,Zamfara,6.659996296,12.1704057
North Korea,Chagang-do,126.2333006,40.98137751
North Korea,Hamgyong-bukto,129.5892577,41.59709531
North Korea,Hamgyong-namdo,127.5842948,39.86659629
North Korea,Hamgyong Puk,125.5,39.5
North Korea,Hwanghae-bukto,126.0743233,38.4218469
North Korea,Hwanghae-namdo,125.3911815,38.07608543
North Korea,Kaesong,126.5644087,37.96399925
North Korea,Kangwon-do,127.4003612,39.18998815
North Korea,Namp'o-si,125.4524338,38.76692078
North Korea,Pyongan-bukto,125.0292397,40.12807904
North Korea,Pyongan-namdo,125.7014828,39.45580212
North Korea,Pyongyang,125.7546907,39.0194387
North Korea,Ryanggang,128.1740263,41.10512535
Norway,Akershus,11.34723651,59.91348606
Norway,Aust-Agder,8.766000553,58.46475606
Norway,Buskerud,10.19073686,59.75724265
Norway,Finnmark,26.68676627,70.11238209
Norway,Hedmark,11.06900156,60.82000207
Norway,Hordaland,5.88276286,60.51050279
Norway,Møre og Romsdal,6.78567338,62.64685956
Norway,Nord-Trøndelag,11.40177404,64.45612897
Norway,Nordland,15.10559295,67.54495521
Norway,Oppland,10.6000142,60.96665204
Norway,Oslo,10.74997921,59.91669029
Norway,Rogaland,5.549176933,59.07577693
Norway,Sogn og Fjordane,6.849999471,61.18329612
Norway,Sør-Trøndelag,10.41666622,63.41665753
Norway,Telemark,9.600023558,59.19998985
Norway,Troms,17.83873387,69.22119981
Norway,Vest-Agder,8.000017862,58.16664207
Norway,Vestfold,10.42100147,59.26400109
Norway,Ãstfold,10.66915727,59.43697797
Oman,Ad Dakhliyah,57.75481035,23.11478935
Oman,Al Batnah,56.73441896,24.36197335
Oman,Al Dhahira,56.51695308,23.22538983
Oman,Ash Sharqiyah,59.22141333,21.60441643
Oman,Dhofar,54.38850419,17.00894757
Oman,Muscat,58.38792415,23.6467853
Pakistan,Baluchistan,65.66205896,28.72495595
Pakistan,F.A.T.A.,70.10082678,33.89918276
Pakistan,F.C.T.,73.16663448,33.69999595
Pakistan,Khyber-Pakhtunkhwa,72.0476847,33.08539522
Pakistan,N.W.F.P.,71.85928965,33.9493778
Pakistan,Northern Areas,74.30000199,35.91709576
Pakistan,Punjab,72.73548441,31.16142113
Pakistan,Sind,68.30535498,26.21708922
Panama,Bocas del Toro,-82.3237194,9.317681257
Panama,Chiriquí,-82.65167109,8.356672078
Panama,Coclé,-80.35998926,8.509983133
Panama,Colón,-79.8749801,9.365021382
Panama,Darién,-78.15312138,7.958569763
Panama,Herrera,-80.42003727,7.970016092
Panama,Kuna Yala,-78.97196299,9.541686355
Panama,Los Santos,-80.28001998,7.760390644
Panama,Panama,-79.54984491,8.958999653
Panama,Veraguas,-80.98333622,8.100369892
Papua New Guinea,Central,147.8787667,-9.753656598
Papua New Guinea,Chimbu,144.9600127,-6.022997883
Papua New Guinea,East New Britain,152.1434307,-4.205490385
Papua New Guinea,East Sepik,143.6367,-3.553492412
Papua New Guinea,Eastern Highlands,145.3854821,-6.083312155
Papua New Guinea,Enga,143.7180037,-5.490000005
Papua New Guinea,Gulf,145.8379987,-7.927001897
Papua New Guinea,Madang,145.785251,-5.224811586
Papua New Guinea,Manus,147.2799966,-2.032001997
Papua New Guinea,Milne Bay,150.4590743,-10.30207273
Papua New Guinea,Morobe,146.9900354,-6.732988262
Papua New Guinea,New Ireland,150.8129765,-2.581284323
Papua New Guinea,North Solomons,155.2901534,-5.95800595
Papua New Guinea,Northern,148.2484082,-8.769194724
Papua New Guinea,Sandaun,141.3039966,-2.690000936
Papua New Guinea,Southern Highlands,143.6452266,-6.144393698
Papua New Guinea,West New Britain,150.2764977,-5.512309175
Papua New Guinea,Western Highlands,144.2168196,-5.86322223
Paraguay,Alto Paraguay,-58.87441871,-21.09176729
Paraguay,Alto Paraná,-54.69300297,-25.76836384
Paraguay,Amambay,-56.13999476,-22.33710041
Paraguay,Asunción,-57.45038635,-25.38900714
Paraguay,Boquerón,-60.94999047,-21.62998222
Paraguay,Caaguazú,-56.4399506,-25.44998533
Paraguay,Caazapá,-56.16000645,-26.11480264
Paraguay,Canindeyú,-55.47998336,-23.99482868
Paraguay,Concepción,-57.2414693,-23.40516613
Paraguay,Cordillera,-57.11499446,-25.21847999
Paraguay,Guairá,-56.43331018,-25.7500187
Paraguay,Itapúa,-55.95797513,-27.19892338
Paraguay,Misiones,-57.15001062,-26.67998777
Paraguay,Paraguarí,-57.16001001,-25.62000079
Paraguay,Presidente Hayes,-58.50747945,-23.55258177
Paraguay,San Pedro,-57.09000137,-24.25478697
Paraguay,Ñeembucú,-58.29999211,-26.86948525
Peru,Amazonas,-78.18532872,-5.73242918
Peru,Ancash,-78.11749694,-9.527404258
Peru,Apurímac,-72.89000594,-13.63959511
Peru,Arequipa,-72.08999448,-16.68654092
Peru,Ayacucho,-74.09747746,-13.96106128
Peru,Cajamarca,-78.50751189,-6.757198671
Peru,Callao,-69.8197067,-15.72112181
Peru,Cusco,-71.84968831,-13.89470874
Peru,Huancavelica,-74.99000696,-12.79003457
Peru,Huánuco,-75.64507464,-9.380613045
Peru,Ica,-75.753087,-14.04344643
Peru,Junín,-75.48715639,-11.47841289
Peru,La Libertad,-78.8401027,-7.890147605
Peru,Lambayeque,-79.80531511,-6.470430645
Peru,Lima,-77.24061248,-11.62462121
Peru,Loreto,-74.11840641,-3.344647279
Peru,Madre de Dios,-69.18333297,-12.60002033
Peru,Moquegua,-71.1400094,-17.41499775
Peru,Pasco,-76.26998051,-10.69000771
Peru,Piura,-80.7833269,-5.069799514
Peru,San Martín,-76.64532711,-6.867760397
Peru,Tacna,-70.25001205,-18.00000079
Peru,Tumbes,-80.45998316,-3.570028871
Peru,Ucayali,-74.53499597,-8.368909079
Philippines,Agusan del Norte,125.5435925,8.949542866
Philippines,Albay,123.7500069,13.16998293
Philippines,Batangas,121.021698,13.78167686
Philippines,Benguet,120.5699426,16.42999066
Philippines,Cagayan,121.7268746,17.61309674
Philippines,Camarines Sur,123.1813594,13.61915448
Philippines,Capiz,122.7511014,11.58527346
Philippines,Cebu,123.9000752,10.31997601
Philippines,Davao del Norte,125.8016646,7.382144998
Philippines,Davao Del Sur,125.6299955,7.110016906
Philippines,Dinagat Islands,125.4888155,9.784298115
Philippines,Ilocos Norte,120.5936104,18.1988491
Philippines,Ilocos Sur,120.3869047,17.57472699
Philippines,Iloilo,122.5450158,10.70504295
Philippines,Laguna,121.3226098,14.06956626
Philippines,Lanao del Norte,124.2153531,8.171244119
Philippines,Leyte,124.8037669,11.15736676
Philippines,Metropolitan Manila,121.0040591,14.60167848
Philippines,Misamis Occidental,123.8444197,8.146206888
Philippines,Misamis Oriental,124.9076365,8.640608235
Philippines,Negros Occidental,123.223424,10.71360401
Philippines,Nueva Ecija,120.9617016,15.50208864
Philippines,Palawan,118.744384,9.754267783
Philippines,Pampanga,120.5450862,15.14505617
Philippines,Pangasinan,120.3408093,16.04789512
Philippines,Samar,124.6041666,12.06718203
Philippines,Shariff Kabunsuan,124.2484261,7.216909606
Philippines,South Cotabato,125.1747261,6.110827249
Philippines,Tarlac,120.5833785,15.48379519
Philippines,Zambales,120.2827767,14.82957155
Philippines,Zamboanga del Sur,122.0800313,6.919976826
Philippines,Zamboanga Del Sur,123.5070243,7.852968973
Poland,Greater Poland,16.89993974,52.4057534
Poland,Kuyavian-Pomeranian,18.33666513,53.12691523
Poland,Lesser Poland,19.96001135,50.05997927
Poland,Lower Silesian,17.03000932,51.11043194
Poland,Lublin,22.57272009,51.25039756
Poland,Lubusz,15.50002519,51.95040651
Poland,Lódz,19.45136023,51.77499086
Poland,Masovian,20.99999955,52.25000063
Poland,Opole,17.93134965,50.68497988
Poland,Podlachian,23.1699963,53.15035911
Poland,Pomeranian,18.58503068,54.44017702
Poland,Silesian,18.86667585,50.31359858
Poland,Subcarpathian,22.00004187,50.07046958
Poland,Swietokrzyskie,20.6600203,50.8903937
Poland,Warmian-Masurian,20.74423566,53.94123246
Poland,West Pomeranian,15.35667009,53.81019716
Portugal,Aveiro,-8.650997534,40.64100311
Portugal,Azores,-27.17600336,38.31111641
Portugal,Beja,-7.86300241,38.01400214
Portugal,Braga,-8.421331219,41.55499453
Portugal,Bragança,-6.755003426,41.80799701
Portugal,Castelo Branco,-7.493995834,40.04716852
Portugal,Coimbra,-8.41668034,40.20037437
Portugal,Faro,-8.233293601,37.07541008
Portugal,Guarda,-7.262000512,40.54100414
Portugal,Leiria,-8.804996462,39.73899603
Portugal,Lisboa,-9.022438158,38.62634121
Portugal,Madeira,-16.88003972,32.64998252
Portugal,Portalegre,-7.423001549,39.29000411
Portugal,Porto,-8.620001263,41.15000633
Portugal,Santarém,-8.682002552,39.23100008
Portugal,Viana do Castelo,-8.844137484,41.69623514
Portugal,Vila Real,-7.73700249,41.29399815
Portugal,Viseu,-7.910000431,40.65699611
Portugal,Évora,-7.905995561,38.55999611
Qatar,Ad Dawhah,51.53296789,25.28655601
Romania,Alba,23.58000059,46.07700313
Romania,Arad,21.31998002,46.17000999
Romania,Arges,24.87583533,44.85631757
Romania,Bacau,26.91963822,46.57843467
Romania,Bihor,21.91999508,47.04998212
Romania,Bistrita-Nasaud,24.51300358,47.13800409
Romania,Botosani,26.65965409,47.74841494
Romania,Braila,27.96900354,45.29199615
Romania,Brasov,25.6071602,45.64753542
Romania,Bucharest,26.09994665,44.4333718
Romania,Buzau,26.80651851,45.15650596
Romania,Calarasi,27.32591833,44.20627972
Romania,Caras-Severin,21.88650875,45.2969625
Romania,Cluj,23.5984456,46.78842185
Romania,Constanta,28.7033278,44.70100405
Romania,Covasna,25.79300148,45.86799611
Romania,Dolj,23.82587357,44.3262724
Romania,Dâmbovita,25.4590025,44.93799913
Romania,Galati,28.04587439,45.45589337
Romania,Giurgiu,25.8399995,43.92999911
Romania,Gorj,23.27400062,45.04500004
Romania,Harghita,25.52400051,46.36099808
Romania,Hunedoara,22.91667357,45.88332304
Romania,Ialomita,27.38199659,44.56999806
Romania,Iasi,27.57494706,47.16834698
Romania,Maramures,23.57906693,47.65945396
Romania,Mehedinti,22.6658927,44.64589113
Romania,Mures,24.55781856,46.55820335
Romania,Neamt,26.38299657,46.94000405
Romania,Olt,24.37100156,44.43499814
Romania,Prahova,26.036488,44.94690635
Romania,Salaj,23.06300448,47.1750031
Romania,Satu Mare,22.88500248,47.79199816
Romania,Sibiu,24.13712073,45.79711285
Romania,Suceava,26.25931677,47.63769818
Romania,Teleorman,25.28670654,43.90163107
Romania,Timis,21.22344844,45.75882062
Romania,Vaslui,27.73333859,46.63332908
Romania,Vrancea,27.186547,45.69655052
Romania,Vâlcea,24.38299862,45.10999804
Russia,Adygey,40.12002112,44.60997601
Russia,Aga Buryat,114.5228182,51.10306805
Russia,Altay,81.95098718,52.48265051
Russia,Amur,126.4746313,52.723349
Russia,Arkhangel'sk,46.52172093,66.20603582
Russia,Astrakhan',47.11184241,47.31368695
Russia,Bashkortostan,55.30549778,54.1857622
Russia,Belgorod,37.58505957,50.74694853
Russia,Bryansk,33.23971757,53.03729754
Russia,Buryat,110.0164118,53.71317821
Russia,Chechnya,45.69869869,43.31868532
Russia,Chelyabinsk,60.11476104,54.72738817
Russia,Chita,115.3111327,51.5654124
Russia,Chukchi Autonomous Okrug,-1.370717307,66.51981202
