id	fc	log2fc	pvalue	padj
CNOT6	2.36218412377023	1.2401214220159	1.26988317422717e-17	1.2033049601177e-16
RP11-686G8.2	1.78438776752044	0.835429163178121	1.2760657933899e-17	1.20880758750522e-16
FBXO6	2.37257981065808	1.24645661854416	1.27915870792548e-17	1.21138098409572e-16
CTU2	1.82680136545567	0.869319773181974	1.28112030798005e-17	1.21288181157558e-16
RP11-421P23.1	0.840833877378384	-0.250107297921722	1.29981629047046e-17	1.23022012860787e-16
PML	2.15757560162472	1.1094111124416	1.30075071281693e-17	1.23074264241224e-16
PEX11B	1.83886665562375	0.878816867327243	1.30758561765435e-17	1.23684611950267e-16
HSF1	1.85185009835252	0.888967321537623	1.315919931302e-17	1.2443638856839e-16
SNRNP40	2.05084826958034	1.03622075909159	1.31739960805376e-17	1.2453972388735e-16
IMMP1L	1.64152352136646	0.715035422415083	1.31819548971294e-17	1.24576999737702e-16
BRICD5	2.4797441293763	1.31019126483628	1.31856795211517e-17	1.24576999737702e-16
HEY1	3.00930460492087	1.58943014514487	1.32356979965543e-17	1.25012876411703e-16
RPL23A	2.46325734578935	1.3005673595053	1.33010995736176e-17	1.25593750124721e-16
GNG5	2.10195813237468	1.07173393342142	1.33057394611545e-17	1.25600717746364e-16
RPL14	2.62705000152109	1.39344366002998	1.33248960256265e-17	1.25744672579564e-16
SNX12	2.03701441510482	1.02645618969342	1.34460107491678e-17	1.26850422041314e-16
POLR2F	1.95677833720878	0.968480337506931	1.34774074423027e-17	1.27109366586663e-16
CTA-384D8.20	2.16517976257425	1.11448680869715	1.3532578370814e-17	1.27592315517906e-16
TNFRSF25	2.79707555108827	1.48391922260507	1.3540450888652e-17	1.27629157732011e-16
CTD-2540B15.8	3.26366858331681	1.70649456298311	1.36410948277341e-17	1.2854016434717e-16
COX7C	1.69881010249951	0.764524593255578	1.39281302328198e-17	1.31206492263458e-16
COX5A	1.77472089818071	0.82759215674631	1.39557549479991e-17	1.31428260977514e-16
MRPS24	1.67111977978325	0.740815144234589	1.3990318630939e-17	1.31715228549662e-16
MIB2	1.94457430945605	0.959454366597955	1.40349513967075e-17	1.32096798394333e-16
KATNA1	1.89339196010715	0.920973101145964	1.41658164978683e-17	1.3328952565036e-16
STIM1	1.97748363195384	0.983665753258492	1.44033867547111e-17	1.35485276518818e-16
VAPB	1.74137409177262	0.8002261641437	1.46479281801641e-17	1.37745299500819e-16
HIST1H3B	2.71779907468556	1.44243880243732	1.46795085988328e-17	1.38001957443875e-16
NECAP2	1.85362556563276	0.890349847436458	1.47199427201253e-17	1.38341674808208e-16
COG7	1.90875086528376	0.932628811031456	1.4816902944965e-17	1.39208486193443e-16
RP11-315I20.1	1.36152363442097	0.445222026058518	1.48208233304833e-17	1.39208486193443e-16
DHX8	1.96522279327966	0.97469287713503	1.48828660515494e-17	1.39750459548811e-16
HYAL2	1.93196310326498	0.950067541769471	1.48915019461792e-17	1.39763336368878e-16
BANP	1.6212668195572	0.697121541549232	1.48929213006074e-17	1.39763336368878e-16
N4BP3	1.85005169082444	0.887565580500646	1.49538969182988e-17	1.40294662752294e-16
PLAC8	0.402617098490996	-1.31251965242355	1.50126221539188e-17	1.4080457299315e-16
POLE3	2.0840379244784	1.05938153143556	1.51735966377819e-17	1.42272910624399e-16
ZNF669	2.23514902712033	1.16037102537718	1.52770412922181e-17	1.43201130505302e-16
AC007405.6	2.50585829898521	1.32530483559701	1.53374814155581e-17	1.43725819297059e-16
THAP7	1.77775798583113	0.830058936987684	1.53916655700991e-17	1.44191595761327e-16
BBS4	2.1793989198874	1.1239302933185	1.56254919816535e-17	1.46339529065303e-16
GSK3B	1.93060404112672	0.949052303864346	1.56522645064443e-17	1.46547627166357e-16
HBB	0.202466377457853	-2.30424574788888	1.57829176856544e-17	1.47727925962061e-16
CNPY4	2.30621271986337	1.20552559006606	1.59308960879525e-17	1.4906965528346e-16
MASTL	2.55960245586123	1.35591975573525	1.60291907282771e-17	1.49945835615377e-16
LZTS2	2.61530653762859	1.3869800533167	1.60350932057006e-17	1.49957471004734e-16
C14ORF142	1.89541954561455	0.92251722010323	1.60658176538255e-17	1.50201163072608e-16
USP19	1.89571474796105	0.922741895321378	1.61024467619547e-17	1.5046955491845e-16
RP5-882C2.2	2.26263998770864	1.17800705333413	1.61038745128479e-17	1.5046955491845e-16
HP	0.113348547355341	-3.14116219288387	1.61116548960137e-17	1.50498566293611e-16
HEATR4	1.59882098812462	0.677008416615411	1.61277746103953e-17	1.50605435722081e-16
MCMDC2	1.70616063907102	0.770753486211143	1.61645807698644e-17	1.50905362645349e-16
RASGEF1B	0.369797647042399	-1.43519204973168	1.62867684745471e-17	1.51991006062806e-16
RPL23	2.41747515643104	1.27350106369264	1.62903156642542e-17	1.51991006062806e-16
TOP1MT	2.31647425534663	1.21193064874713	1.63002176716715e-17	1.52039323857848e-16
SEC11A	1.84014389417625	0.87981858546576	1.63946451700311e-17	1.52875791824488e-16
GYS1	2.24127782764384	1.16432149566678	1.65435468925553e-17	1.54219586135089e-16
ZNF362	2.14374328065074	1.10013214930898	1.6577878705506e-17	1.54494886407508e-16
NANS	1.91753841077564	0.939255477066152	1.67644511809329e-17	1.56188399149942e-16
TARBP2	1.94090898949063	0.956732470710581	1.69515426603673e-17	1.57885765825973e-16
PPP4R1	2.072178676753	1.05114840695863	1.70701084035621e-17	1.58944090078756e-16
STX18	1.98011306716709	0.985582812518993	1.71164238279922e-17	1.59329255812389e-16
UQCR10	1.83690511917251	0.877277109500739	1.72318180120678e-17	1.60357036713053e-16
PIK3CB	1.86309912294468	0.897704432398989	1.73137449225267e-17	1.61072871477229e-16
USP11	2.07232681648977	1.05125154132003	1.79203355297586e-17	1.66667922671886e-16
SUN1	2.37275645219662	1.2465640249987	1.80044304622218e-17	1.67401678841265e-16
Z97634.5	1.55760353267566	0.639328061235484	1.82735556983963e-17	1.6985489008827e-16
NCSTN	2.24993225110162	1.16988156034397	1.82868966501849e-17	1.69929825713857e-16
DTNA	3.35833256525896	1.74774510296494	1.83778602934987e-17	1.70725813849186e-16
WIPF2	2.079337901992	1.05612422184052	1.84223016927301e-17	1.71089287128474e-16
ARF3	1.97722735943598	0.983478774694472	1.87159993889574e-17	1.73766744831598e-16
MRPL23	2.06635273991544	1.04708655269683	1.87483479647951e-17	1.74016889457551e-16
ERCC3	1.97557294891351	0.982271119457907	1.87564112824115e-17	1.74041545912235e-16
C12ORF4	2.006859676874	1.0049397444756	1.90227378076386e-17	1.76461932936623e-16
HAO2	0.0703504642593871	-3.829296245595	1.90614078148688e-17	1.76769707909194e-16
YIPF2	1.83753551594031	0.877772134670514	1.9135657906337e-17	1.77407169454804e-16
MFAP3L	0.248289477391328	-2.00990497407752	1.94377246856055e-17	1.80155750044617e-16
OGFOD3	1.82052026921868	0.864350803478654	1.99945905864432e-17	1.85263637417104e-16
RBM12B	2.32271054858239	1.21580937965542	2.00059272338268e-17	1.8531533574954e-16
BBC3	2.32879101391521	1.21958117766977	2.00192456695494e-17	1.85385356403086e-16
HSA-MIR-940	1.84535114886673	0.883895370500022	2.02321304335949e-17	1.87302860663499e-16
RBM5	1.99553592346949	0.996776250357474	2.03175806313787e-17	1.88039851335091e-16
SLC30A6	1.85831458686966	0.893994750643662	2.07729179008013e-17	1.92198750879245e-16
TTC23	2.20212924896132	1.13889914708726	2.08455925100604e-17	1.92815740605268e-16
PCK1	0.0685633050717139	-3.86641953400511	2.09796428921517e-17	1.93999921015648e-16
NUDT3	1.84501738986241	0.883634414198966	2.10521966084345e-17	1.94614921490206e-16
BRIP1	2.31308994115587	1.20982136417419	2.1101566385677e-17	1.95015308753534e-16
SPATA5L1	1.9123372157184	0.935336946199526	2.11913529587772e-17	1.95788880708978e-16
ZBED5	2.18601998652575	1.12830659146259	2.15042105471429e-17	1.98622391191387e-16
RHOG	2.04826342257244	1.03440126904881	2.17016504704125e-17	2.00388533273697e-16
THRA	2.38332332869036	1.25297468508074	2.18214446009339e-17	2.01436902856169e-16
ATP5H	2.66425483278241	1.41373208106099	2.18434835693759e-17	2.01582538020252e-16
GAR1	2.02717349276024	1.01946956509187	2.18989324895136e-17	2.02036324994254e-16
GTF2F1	1.82989155416525	0.871758151840505	2.19420769197491e-17	2.02376365034328e-16
DOT1L	2.39310784284985	1.25888541185301	2.21075167890786e-17	2.03843843575952e-16
AIP	1.79273148900745	0.84215942100812	2.21580718886272e-17	2.04251482251724e-16
PGAP2	1.89477990502447	0.922030276696673	2.23507032285613e-17	2.05968160957389e-16
DACH1	0.582893184509612	-0.778696561885372	2.24054182624481e-17	2.06413282326829e-16
POLR3H	1.85763507477686	0.893467117695594	2.25947773240505e-17	2.08098222398815e-16
RP11-108M9.4	2.76308912628517	1.46628209851516	2.26433889131036e-17	2.084862831018e-16
EIF5B	1.90052496764356	0.926397978348491	2.27014288849398e-17	2.08960907743016e-16
CYTH1	1.7819695495043	0.833472684135661	2.27913541781964e-17	2.09728673425376e-16
MAEA	1.89485480982875	0.922087308467711	2.30264118340359e-17	2.11831143334033e-16
PRPF39	2.21171398731176	1.14516483233309	2.30579605953353e-17	2.12060769600928e-16
MAP3K10	2.28275069968989	1.19077331074092	2.33467277120996e-17	2.14655189467231e-16
TUBB4B	2.38941341403697	1.25665648911492	2.34364534358239e-17	2.15418617831449e-16
HDAC10	1.83464161564561	0.875498270246951	2.34538111154873e-17	2.15516621751761e-16
PPP1R13L	2.68435181950144	1.42457376803095	2.38242381195399e-17	2.18857991104415e-16
ANXA2R	2.70866222830694	1.43758049987856	2.39586494173672e-17	2.20029947530851e-16
ZNF530	1.94388033926809	0.958939412741082	2.4132135403972e-17	2.21559984745709e-16
HMGN2	2.35491080300817	1.23567241589121	2.45125656547489e-17	2.24988587356918e-16
IFRD1	2.47626927659387	1.30816820586212	2.45799735876022e-17	2.25542978851576e-16
C9ORF16	2.37665686468528	1.24893362589228	2.45916149553422e-17	2.25585492675266e-16
SZT2	1.79963329818703	0.847702966119879	2.47049263867827e-17	2.26560363380099e-16
TP73	3.16976894113604	1.66437767959923	2.47566190311266e-17	2.26969755053527e-16
STEAP3	0.263603776015028	-1.92355705838382	2.51515481658319e-17	2.30524824575729e-16
C8ORF4	0.234357889135118	-2.09321473414535	2.54972185362779e-17	2.33626520769783e-16
YIF1A	1.6422438604581	0.715668372031235	2.55641634408474e-17	2.34109373046183e-16
TREM2	5.11474087734947	2.35466115210504	2.55644613457185e-17	2.34109373046183e-16
SAMM50	1.96816065650142	0.976847989415898	2.58840055647761e-17	2.36968218181051e-16
RASSF4	2.65089267192469	1.40647826024043	2.60973550902454e-17	2.38809449767658e-16
RAD23A	1.77187956320285	0.825280545498477	2.60999609892392e-17	2.38809449767658e-16
RP11-547D24.1	1.31563752764204	0.395762065741784	2.61932583879716e-17	2.39594996945273e-16
DPT	0.154801370243701	-2.69150985315282	2.62470621999494e-17	2.40018944646072e-16
MKRN2	2.05604895615444	1.03987461665259	2.6464994629317e-17	2.4194311619514e-16
MRPL43	1.69152438603868	0.758323976046164	2.66981795195287e-17	2.44005593570162e-16
SCAMP4	2.00771193934256	1.00555229045706	2.7004696078246e-17	2.46736917985428e-16
RNF114	1.71727138648275	0.780118051567145	2.71994706426647e-17	2.48446016037666e-16
ELP6	1.70850225555455	0.772732152405875	2.73106350647093e-17	2.49390647403667e-16
C17ORF82	2.08714046700677	1.06152769883728	2.73370354910841e-17	2.49560928934346e-16
AUNIP	2.22324684506187	1.15266813836758	2.7557035094541e-17	2.5149798771142e-16
TMEM198	3.00203090198739	1.58593882769628	2.75956033600235e-17	2.5177859312806e-16
EIF2A	1.87912483923009	0.910060915057812	2.78186623912512e-17	2.53741831598749e-16
RP5-827C21.4	2.8017719518684	1.48633953346406	2.80657129892512e-17	2.55922729578189e-16
FAM108A1	1.76888100051129	0.822836995599379	2.83293144000579e-17	2.5825327137453e-16
COA3	1.91837365349432	0.939883750356591	2.86845977785803e-17	2.61418040174044e-16
BGLAP	2.05504364014089	1.0391690307665	2.89122840004111e-17	2.63418485618237e-16
RNH1	1.81699816810588	0.86155696505035	2.90181535746491e-17	2.64308247146118e-16
SUGP2	2.72655057474856	1.44707691623556	2.92004883296558e-17	2.65893781851002e-16
SPATS2L	2.05720109438036	1.04068282628148	2.93604871537795e-17	2.67275090778566e-16
MLH1	1.85535740666808	0.891697127094252	2.9399661608721e-17	2.67556038315838e-16
MAP3K7	2.1387977731154	1.09680007973722	2.96045489446601e-17	2.69344495754569e-16
DNM2	1.96482854279018	0.974403423802586	3.0117107207817e-17	2.73930365615265e-16
GINS4	2.64191517935705	1.40158414853579	3.02553696986837e-17	2.75110196392918e-16
RPL26L1	1.69888810943364	0.764590838230865	3.02976928876924e-17	2.75417237040929e-16
FAM168B	2.36145509300055	1.23967610050164	3.03793183535885e-17	2.76081275687087e-16
SCML2	2.38066303046944	1.25136342964876	3.04167126731461e-17	2.76343088974287e-16
ZNF786	1.9029709004063	0.928253500571203	3.05398502244282e-17	2.7738353241369e-16
CPSF7	2.14175638702627	1.09879439081804	3.12503452858321e-17	2.83756661327404e-16
SFXN4	1.83987496811256	0.87960772877526	3.17913379688721e-17	2.88587529012979e-16
TFE3	2.07549303433688	1.05345409005065	3.19040885003744e-17	2.8952937827419e-16
ZFP36	0.322227751399477	-1.63384734546641	3.20723978255548e-17	2.90974750171022e-16
DUSP18	1.83458878950417	0.875456729104051	3.21446659576003e-17	2.91548225559086e-16
RP5-1057J7.6	2.17714901854426	1.12244015853991	3.2256260337911e-17	2.92477961694934e-16
CREB3	1.90327002362364	0.928480256360854	3.24923295144363e-17	2.94535509642408e-16
PEX10	1.70545512928201	0.770156797980398	3.25903698613128e-17	2.95341051651407e-16
FAM120AOS	1.859686089042	0.895059118106087	3.29683356806255e-17	2.98682172030299e-16
RP1-90J20.7	1.76704929989485	0.821342291005339	3.298100912611e-17	2.98712915802013e-16
ZNF555	1.66875750747541	0.738774327271014	3.30502136199178e-17	2.99255506669912e-16
RP11-138J23.1	2.83101130264071	1.5013175091275	3.31761102266949e-17	3.00310970778145e-16
KIF4B	1.87197578870117	0.904561775868631	3.35358494538791e-17	3.03425439937824e-16
RP5-1068B5.3	1.92957472438663	0.948282914526793	3.35390262294193e-17	3.03425439937824e-16
CTBP1-AS1	2.07019763803679	1.04976850579447	3.36502906558639e-17	3.04346503490195e-16
PROSAPIP1	2.26464199610795	1.17928300114922	3.38135114553065e-17	3.05736831526647e-16
TMEM165	2.47560570641302	1.30778155255677	3.39335633510198e-17	3.06736161388929e-16
CXORF40B	2.02849485413471	1.0204096427346	3.41575628189293e-17	3.08674281184311e-16
PSME1	1.80401357704079	0.851210196384709	3.42943813011373e-17	3.09823699046396e-16
NOL6	2.08053809950446	1.05695670773517	3.4409073929003e-17	3.1077263768257e-16
AL161668.5	0.229496385940867	-2.12345666031687	3.47012951021805e-17	3.13323979816013e-16
PURB	1.94813180210269	0.962091287177653	3.48163172605219e-17	3.14274379220118e-16
PSPC1	2.0134565410714	1.00967433314415	3.48789335005787e-17	3.14751328973964e-16
ALG13	1.85076332894081	0.88812041871254	3.52703447540266e-17	3.18194262132108e-16
ORC5	1.72460396009671	0.786265097888564	3.55175494593447e-17	3.20334659441537e-16
SRPK1	2.31320252980658	1.20989158502126	3.60137062090578e-17	3.24718540381894e-16
FANCB	1.81683904102798	0.861430612749413	3.68354369213234e-17	3.3203469029977e-16
RP4-798A10.2	1.51716050667359	0.601373722323657	3.68751348117545e-17	3.32299472132017e-16
TUBGCP6	2.33932423489554	1.22609183589184	3.69707120712244e-17	3.33067520531946e-16
PEX6	2.25785756257091	1.17495447625518	3.70211643783894e-17	3.33428724167873e-16
ZNF616	1.79491779513729	0.84391777203523	3.73503030506617e-17	3.36298994376993e-16
SH3GL1	2.01212194020755	1.00871773914042	3.77806156182439e-17	3.40078365809746e-16
RER1	1.62894646667445	0.703939192241362	3.78249475116243e-17	3.40382229648218e-16
SNRPG	1.83894026380972	0.878874615962348	3.84186214348751e-17	3.45628005971827e-16
C12ORF57	2.00541170070149	1.00389844495345	3.90560448077033e-17	3.51264326995016e-16
C6ORF226	2.09336535938971	1.06582413012152	3.93763111099295e-17	3.54045831932268e-16
LILRB5	0.407947600028294	-1.29354424179417	3.95145386013378e-17	3.55189467477929e-16
RP11-156E6.1	2.03651405299134	1.02610176971131	3.97427764576406e-17	3.57141326464264e-16
CLSPN	2.63179576941219	1.39604753850771	3.97787523088659e-17	3.57364850145154e-16
CD14	0.330488384743316	-1.59732852683877	3.99791192936234e-17	3.59064696133494e-16
ARHGAP1	1.99246054713799	0.994551157584938	4.03717016215666e-17	3.62489457042289e-16
ZNF248	2.12001646211905	1.08407546748909	4.04323815738104e-17	3.62933053675232e-16
FHL3	2.75377511719071	1.46141074881176	4.09337185554024e-17	3.67279893541249e-16
HSPA5	2.16498174809025	1.11435486234199	4.09394593813415e-17	3.67279893541249e-16
C20ORF118	3.50048150132057	1.80755338256874	4.09653414310112e-17	3.67409689418451e-16
GGA2	2.13551994678423	1.09458737350911	4.10218780157201e-17	3.67814270598333e-16
AGBL3	1.7409080244295	0.799839984606139	4.10732835219855e-17	3.68172632494902e-16
RP11-440L14.1	2.1387342104173	1.0967572038033	4.11487870407546e-17	3.68746744447341e-16
ZDHHC18	1.93414405790974	0.951695252876798	4.13268072354467e-17	3.70238964125187e-16
FRA10AC1	1.6576723458159	0.729158873069669	4.19923297615422e-17	3.76096578379043e-16
SRPX	0.198104476728494	-2.33566661253466	4.21824218347656e-17	3.77694012917739e-16
RPS26	1.76977112032103	0.823562792551747	4.23288348748251e-17	3.78899573355324e-16
UROD	1.55270423474226	0.63478304562496	4.29978662814911e-17	3.84781294894334e-16
DALRD3	2.10844917810917	1.07618224742994	4.30817001324671e-17	3.85424359523064e-16
ARHGAP19	2.11017059754218	1.07735963887511	4.31318848940158e-17	3.85766113601966e-16
FAM45A	2.23788818988012	1.16213795770167	4.33930157431005e-17	3.8799382882074e-16
DZIP3	2.10312450751523	1.07253426188977	4.36958580105542e-17	3.90593161205701e-16
AGXT2	0.248234282925849	-2.01022571917906	4.40072533871255e-17	3.93267484530311e-16
KDM5C	2.13142041310197	1.09181518630501	4.43454352151285e-17	3.96179632012149e-16
MTOR	2.1052657201632	1.07400233731441	4.45606559547242e-17	3.97991940767652e-16
ABL2	2.10021459589785	1.0705367472343	4.47405681020529e-17	3.99487974101798e-16
RBM8A	1.84652348293443	0.884811609956267	4.49088852383813e-17	4.00879674691696e-16
ASIC3	2.24572885143957	1.16718374773037	4.5334724828608e-17	4.04568743417816e-16
LSM5	1.87469875505899	0.906658787875785	4.59192797300238e-17	4.0960064092604e-16
ZNF513	1.97156804405217	0.979343502544441	4.59240334618061e-17	4.0960064092604e-16
RNF126	1.81601676131928	0.860777518356038	4.60343676809069e-17	4.10470986504352e-16
AP003068.6	1.39600664340295	0.481305807150488	4.60791985138532e-17	4.10756942941684e-16
CCDC112	2.38677423274765	1.25506210697284	4.64079800675766e-17	4.13573219932232e-16
FUK	1.75154145509595	0.808625133931347	4.65270793321096e-17	4.14519832997863e-16
EFCAB2	2.02903532246436	1.0207939804719	4.67550191476787e-17	4.16435337948154e-16
ERBB3	2.79593436407747	1.48333049314131	4.68651227707763e-17	4.17300535786589e-16
ANAPC2	1.86703988599492	0.900752748513455	4.80713247596082e-17	4.27922531163448e-16
SLC7A6	2.66491536890195	1.41408971729808	4.83757268866224e-17	4.30513207838952e-16
PRRC2B	2.30354971405986	1.2038587338022	4.84847252569472e-17	4.31363963873929e-16
GAS2L3	2.69553756784396	1.43057301662317	4.86217119457424e-17	4.32463190334762e-16
TMEM60	1.87255625350589	0.905009059370251	4.88671633634606e-17	4.34481860774998e-16
MAD2L1BP	1.82597931580073	0.868670422955913	4.88756661550924e-17	4.34481860774998e-16
RP11-429G19.3	2.09333355586894	1.06580221176406	4.92341864087172e-17	4.37548102239149e-16
NSDHL	2.01910784732497	1.01371797191036	4.99144060060278e-17	4.43470829403265e-16
ACAT1	0.42618873618599	-1.23043563049352	5.00206864463392e-17	4.44292460270754e-16
PXN	2.02879973681806	1.02062646343928	5.01222213752001e-17	4.45071498992088e-16
RPS25	2.01034112956028	1.00744032934802	5.03724431937533e-17	4.47170042461038e-16
RRAGC	2.20327491787968	1.13964952132838	5.09330591013311e-17	4.52022122804727e-16
CYP2C9	0.111899769211492	-3.15972103406706	5.13038611110427e-17	4.55187427040616e-16
MALSU1	1.6815677362706	0.749806894126726	5.14439884605505e-17	4.56304917210433e-16
C14ORF180	0.49858315960538	-1.0040939404256	5.15668334339319e-17	4.5726854033191e-16
CCSAP	2.59226096890228	1.37421096497756	5.20371375695127e-17	4.61311875853771e-16
AC069513.3	1.91210092952641	0.93515867744218	5.24558076782177e-17	4.64895372619535e-16
VPS18	1.68438851068775	0.752224939946204	5.26966661417324e-17	4.66901455115944e-16
HYI	2.25714368646987	1.1744982613119	5.32164997312928e-17	4.71377520597298e-16
MFSD10	3.16932352725882	1.66417493878228	5.39021327731935e-17	4.77319326502428e-16
ATP1B3	3.18379871364355	1.6707491285927	5.41792745246155e-17	4.7964154776481e-16
MYO15B	3.30882072159905	1.72631712571912	5.4794905388443e-17	4.849582649295e-16
RP11-315O6.1	2.85551174237714	1.51374931722758	5.4880995211388e-17	4.85586683578716e-16
USP48	1.9186658596806	0.940103484563252	5.52138392017316e-17	4.88397436126556e-16
ARAP1	2.24479892158686	1.16658622099238	5.53280870525259e-17	4.89273569816966e-16
SPON2	3.20687500998944	1.6811681249107	5.55411609243233e-17	4.91022913758045e-16
CCDC71	1.83320551751377	0.87436853300126	5.58890160313595e-17	4.93962530761513e-16
C3ORF18	2.4719690902673	1.30566070376135	5.66387887860095e-17	5.00451817796558e-16
PRR18	0.372306583473296	-1.42543696738905	5.79310660855202e-17	5.11634319562064e-16
AGRN	3.14798760112531	1.65442985856133	5.79361612601735e-17	5.11634319562064e-16
ARMC7	2.16559451274291	1.11476313712035	5.84480528466784e-17	5.16013267438764e-16
CFI	0.345332290452487	-1.53394285453442	5.91467874730631e-17	5.22038920200282e-16
AKR1B10	30.4615403802194	4.92891699280955	5.9253844483736e-17	5.22840460550158e-16
KIN	1.99665220611113	0.997583053755024	5.92729945666168e-17	5.2286610635923e-16
KCND3	0.226715658812388	-2.14104405620917	5.99777448324031e-17	5.28937980386363e-16
PHTF2	2.13733801132786	1.0958150824033	6.01101422842754e-17	5.29960386192424e-16
DCP2	1.97391804904048	0.981062094810961	6.0168598280712e-17	5.30330506587579e-16
BCAN	3.58419699348702	1.84164993251733	6.03261181311397e-17	5.31573341506503e-16
YWHAH	2.2235579899691	1.15287003039209	6.07646893088878e-17	5.35291347609137e-16
C1ORF27	1.99460232821642	0.996101139280405	6.15774244230552e-17	5.4230252113645e-16
ANP32E	2.24356964965899	1.16579597191615	6.23457647850286e-17	5.48918988694006e-16
ALMS1	1.96789365568864	0.976652260028777	6.28387516584466e-17	5.53108169847891e-16
TBL1XR1	2.00757917064019	1.005456882805	6.34635518752313e-17	5.58454967553806e-16
FBXW9	2.18393827620724	1.12693208250865	6.38282327883871e-17	5.61510517962665e-16
RAB4A	1.76475658810411	0.819469207092904	6.40755137212808e-17	5.63531888298991e-16
WBP1	2.73457729897654	1.45131784369408	6.47499830364897e-17	5.6930816824954e-16
BAK1	2.17310059938845	1.1197549627748	6.53210562997904e-17	5.74172441625875e-16
CCDC65	1.65378198972406	0.725769063364052	6.56576052490985e-17	5.76973151887314e-16
FAM89B	2.34171101955916	1.22756305006098	6.59893136136957e-17	5.79642712237277e-16
TMEM138	1.83678615201129	0.87718367032966	6.60126167512573e-17	5.79642712237277e-16
CTD-2337J16.1	0.408903167137968	-1.29016885766127	6.60154146777427e-17	5.79642712237277e-16
C3ORF33	1.75899923542417	0.814754855720623	6.65430709146781e-17	5.84116419327126e-16
VDAC1	2.22017327548944	1.15067227744654	6.69946300633971e-17	5.87919887434757e-16
E2F3	2.5968814630588	1.37678016243365	6.70276101132537e-17	5.88048989352827e-16
UTP23	2.07450182511808	1.05276492647331	6.74016043945413e-17	5.91169003775447e-16
ZNF71	2.17527461763851	1.12119754555708	6.74691430641172e-17	5.91600175998602e-16
SFPQ	2.18967171116257	1.13071458846572	6.75586107029043e-17	5.92223344203646e-16
ANGPTL1	0.256781702777082	-1.96138568936338	6.76103243111686e-17	5.92515308808115e-16
RP11-410L14.2	2.5141554225394	1.33007383846007	6.77825509815269e-17	5.93862965036573e-16
NFKBIB	1.85299668352746	0.889860299248196	6.82257784009222e-17	5.97583559441438e-16
RP5-1013A22.2	0.379238457694856	-1.3988228228654	6.83345911474669e-17	5.98373817857947e-16
RBBP4	2.28745694266623	1.19374458746814	6.9218711376599e-17	6.05950802420817e-16
RPS8	2.89992183825904	1.53601401573134	6.93727757243917e-17	6.07134387654281e-16
ACSL1	0.267962634879808	-1.89989625178576	7.05942881527262e-17	6.17656847335717e-16
TRMT10B	1.91425889128622	0.936785958307112	7.07409458716224e-17	6.18771822462406e-16
ATP6V0D1	1.84314275243581	0.882167812832769	7.12053995214126e-17	6.22665201085235e-16
SPNS1	1.44518211996011	0.531251310724087	7.12811798123179e-17	6.23158581471673e-16
ANGEL2	1.93243587965396	0.950420544737466	7.18373805284328e-17	6.27850513665415e-16
RP11-676J12.7	0.25494317272479	-1.97175239119417	7.22454598783033e-17	6.31245686216804e-16
TUG1	2.26927022342415	1.18222841455519	7.23026489906595e-17	6.31573939853552e-16
MRPS18A	1.95773934634045	0.969188697130494	7.24281345708779e-17	6.32498432908841e-16
YWHAG	2.00091246523121	1.00065805443049	7.27018750318094e-17	6.34716749497942e-16
RP1-80B9.2	1.32729267749818	0.40848653032968	7.27647360352295e-17	6.35093299413775e-16
RP11-412D9.4	2.22836861084622	1.15598789921903	7.29310040974128e-17	6.36371941147091e-16
SERPINI1	3.64004149348669	1.86395489605756	7.29854066545538e-17	6.36674052792258e-16
ACP1	1.74460330922471	0.802899031348945	7.30571058211519e-17	6.37126843477935e-16
GSTM5	0.630269661615368	-0.665958875421094	7.31297764154847e-17	6.37587858352665e-16
TAF1B	2.03203662045382	1.0229264019482	7.34891836365482e-17	6.40547883042743e-16
TMPO	2.25323105536104	1.17199526090215	7.45595489757975e-17	6.49701494851637e-16
LRRN3	0.591944287429019	-0.756466696114513	7.53431261634097e-17	6.56351796501757e-16
ZNF552	2.04193718208532	1.02993848399828	7.54097159130881e-17	6.56754151928136e-16
HAUS3	1.9991241035993	0.999368035909315	7.57764821461246e-17	6.59769863078605e-16
RAB41	1.7841319129064	0.835222287377197	7.65500853737869e-17	6.66213545592711e-16
BAIAP2L2	6.1321316525104	2.61638867096684	7.65579516340191e-17	6.66213545592711e-16
CTD-3184A7.4	2.48520636470285	1.31336565419082	7.72448409719407e-17	6.72009239471838e-16
PIP4K2C	2.04478309440529	1.03194781371833	7.74904781103326e-17	6.73964063737773e-16
TMEM218	1.77229570844029	0.82561933837811	7.75795630016812e-17	6.74556605473019e-16
CYCS	1.9718191792436	0.979527259033592	7.78076588314628e-17	6.76357205002959e-16
EEF1E1	2.37142694769613	1.24575542657902	7.8523397392495e-17	6.82394610871226e-16
SFRP5	0.0982548609583959	-3.34732740624984	7.8566376602855e-17	6.82583831705614e-16
EIF2S3	1.93618702311203	0.953218314329729	7.89742128746188e-17	6.85941969298733e-16
NFKBIE	2.5619238979509	1.35722762100372	7.96911355648995e-17	6.91982185783261e-16
ZNF777	1.83461014713392	0.875473524348498	7.98327511238645e-17	6.93024926085781e-16
AC018766.5	2.69037732006773	1.42780852208161	8.02905106488063e-17	6.96810797323922e-16
PDIA4	1.88937085171309	0.917905906287238	8.13337641177983e-17	7.05674537247388e-16
KPNA7	2.85812782091221	1.51507043794268	8.14582861754672e-17	7.06564476880117e-16
